CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;CATEG_DOC;ID_DOC;DT_RECEB;LINK_DOC
08.294.224/0001-65;2023-12-31;7;JHSF PARTICIPACOES S.A.;020605;FRE WEB;130934;2023-09-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=130934
08.294.224/0001-65;2023-12-31;8;JHSF PARTICIPACOES S.A.;020605;FRE WEB;132711;2023-11-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=132711
08.294.224/0001-65;2023-12-31;9;JHSF PARTICIPACOES S.A.;020605;FRE WEB;134456;2024-03-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=134456
08.294.224/0001-65;2023-12-31;10;JHSF PARTICIPACOES S.A.;020605;FRE WEB;135468;2024-04-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=135468
08.294.224/0001-65;2023-12-31;11;JHSF PARTICIPACOES S.A.;020605;FRE WEB;136652;2024-05-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=136652
08.294.224/0001-65;2023-12-31;12;JHSF PARTICIPACOES S.A.;020605;FRE WEB;137694;2024-05-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137694
08.312.229/0001-73;2023-12-31;1;EZ TEC EMPREEND. E PARTICIPACOES S.A.;020770;FRE WEB;127929;2023-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=127929
08.312.229/0001-73;2023-12-31;2;EZ TEC EMPREEND. E PARTICIPACOES S.A.;020770;FRE WEB;129654;2023-08-01;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=129654
08.312.229/0001-73;2023-12-31;3;EZ TEC EMPREEND. E PARTICIPACOES S.A.;020770;FRE WEB;130576;2023-08-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=130576
08.312.229/0001-73;2023-12-31;4;EZ TEC EMPREEND. E PARTICIPACOES S.A.;020770;FRE WEB;130702;2023-08-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=130702
08.312.229/0001-73;2023-12-31;5;EZ TEC EMPREEND. E PARTICIPACOES S.A.;020770;FRE WEB;131051;2023-09-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=131051
08.312.229/0001-73;2023-12-31;6;EZ TEC EMPREEND. E PARTICIPACOES S.A.;020770;FRE WEB;136096;2024-04-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=136096
08.312.229/0001-73;2023-12-31;7;EZ TEC EMPREEND. E PARTICIPACOES S.A.;020770;FRE WEB;137058;2024-05-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137058
08.312.229/0001-73;2023-12-31;8;EZ TEC EMPREEND. E PARTICIPACOES S.A.;020770;FRE WEB;137519;2024-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137519
08.322.396/0001-03;2023-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;FRE NOVO;120368;2022-08-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=120368
08.322.396/0001-03;2023-03-31;2;CERRADINHO BIOENERGIA S.A.;026522;FRE NOVO;122025;2022-11-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=122025
08.322.396/0001-03;2023-03-31;3;CERRADINHO BIOENERGIA S.A.;026522;FRE NOVO;128589;2023-06-23;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=128589
08.322.396/0001-03;2023-03-31;4;CERRADINHO BIOENERGIA S.A.;026522;FRE NOVO;130511;2023-08-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=130511
08.324.196/0001-81;2023-12-31;1;CIA ENERGETICA DO RIO GDE NORTE - COSERN;018139;FRE WEB;127013;2023-05-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=127013
08.324.196/0001-81;2023-12-31;2;CIA ENERGETICA DO RIO GDE NORTE - COSERN;018139;FRE WEB;128872;2023-07-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=128872
08.324.196/0001-81;2023-12-31;3;CIA ENERGETICA DO RIO GDE NORTE - COSERN;018139;FRE WEB;131245;2023-10-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=131245
08.324.196/0001-81;2023-12-31;4;CIA ENERGETICA DO RIO GDE NORTE - COSERN;018139;FRE WEB;133181;2023-12-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=133181
08.324.196/0001-81;2023-12-31;5;CIA ENERGETICA DO RIO GDE NORTE - COSERN;018139;FRE WEB;133831;2024-02-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=133831
08.324.196/0001-81;2023-12-31;6;CIA ENERGETICA DO RIO GDE NORTE - COSERN;018139;FRE WEB;134487;2024-03-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=134487
08.324.196/0001-81;2023-12-31;7;CIA ENERGETICA DO RIO GDE NORTE - COSERN;018139;FRE WEB;135415;2024-04-01;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=135415
08.324.196/0001-81;2023-12-31;8;CIA ENERGETICA DO RIO GDE NORTE - COSERN;018139;FRE WEB;135821;2024-04-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=135821
08.324.196/0001-81;2023-12-31;9;CIA ENERGETICA DO RIO GDE NORTE - COSERN;018139;FRE WEB;136190;2024-05-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=136190
08.343.492/0001-20;2023-12-31;1;MRV ENGENHARIA E PARTICIPACOES S.A.;020915;FRE WEB;127784;2023-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=127784
08.343.492/0001-20;2023-12-31;2;MRV ENGENHARIA E PARTICIPACOES S.A.;020915;FRE WEB;128288;2023-06-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=128288
08.343.492/0001-20;2023-12-31;3;MRV ENGENHARIA E PARTICIPACOES S.A.;020915;FRE WEB;128508;2023-06-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=128508
08.343.492/0001-20;2023-12-31;4;MRV ENGENHARIA E PARTICIPACOES S.A.;020915;FRE WEB;128711;2023-06-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=128711
08.343.492/0001-20;2023-12-31;5;MRV ENGENHARIA E PARTICIPACOES S.A.;020915;FRE WEB;128840;2023-07-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=128840
08.343.492/0001-20;2023-12-31;6;MRV ENGENHARIA E PARTICIPACOES S.A.;020915;FRE WEB;128884;2023-07-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=128884
08.343.492/0001-20;2023-12-31;7;MRV ENGENHARIA E PARTICIPACOES S.A.;020915;FRE WEB;128965;2023-07-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=128965
08.343.492/0001-20;2023-12-31;8;MRV ENGENHARIA E PARTICIPACOES S.A.;020915;FRE WEB;129010;2023-07-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=129010
08.343.492/0001-20;2023-12-31;9;MRV ENGENHARIA E PARTICIPACOES S.A.;020915;FRE WEB;129173;2023-07-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=129173
08.343.492/0001-20;2023-12-31;10;MRV ENGENHARIA E PARTICIPACOES S.A.;020915;FRE WEB;130547;2023-08-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=130547
08.343.492/0001-20;2023-12-31;11;MRV ENGENHARIA E PARTICIPACOES S.A.;020915;FRE WEB;133350;2024-01-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=133350
08.343.492/0001-20;2023-12-31;12;MRV ENGENHARIA E PARTICIPACOES S.A.;020915;FRE WEB;133624;2024-01-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=133624
08.343.492/0001-20;2023-12-31;13;MRV ENGENHARIA E PARTICIPACOES S.A.;020915;FRE WEB;134026;2024-02-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=134026
08.343.492/0001-20;2023-12-31;14;MRV ENGENHARIA E PARTICIPACOES S.A.;020915;FRE WEB;134618;2024-03-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=134618
08.343.492/0001-20;2023-12-31;15;MRV ENGENHARIA E PARTICIPACOES S.A.;020915;FRE WEB;134831;2024-03-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=134831
08.343.492/0001-20;2023-12-31;16;MRV ENGENHARIA E PARTICIPACOES S.A.;020915;FRE WEB;135026;2024-03-22;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=135026
08.343.492/0001-20;2023-12-31;17;MRV ENGENHARIA E PARTICIPACOES S.A.;020915;FRE WEB;135140;2024-03-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=135140
08.343.492/0001-20;2023-12-31;18;MRV ENGENHARIA E PARTICIPACOES S.A.;020915;FRE WEB;135791;2024-04-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=135791
08.343.492/0001-20;2023-12-31;19;MRV ENGENHARIA E PARTICIPACOES S.A.;020915;FRE WEB;137479;2024-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137479
08.364.948/0001-38;2023-12-31;1;ALUPAR INVESTIMENTO S/A;021490;FRE WEB;127496;2023-05-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=127496
08.364.948/0001-38;2023-12-31;2;ALUPAR INVESTIMENTO S/A;021490;FRE WEB;128490;2023-06-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=128490
08.364.948/0001-38;2023-12-31;3;ALUPAR INVESTIMENTO S/A;021490;FRE WEB;131424;2023-10-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=131424
08.364.948/0001-38;2023-12-31;4;ALUPAR INVESTIMENTO S/A;021490;FRE WEB;133220;2023-12-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=133220
08.364.948/0001-38;2023-12-31;5;ALUPAR INVESTIMENTO S/A;021490;FRE WEB;133297;2023-12-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=133297
08.364.948/0001-38;2023-12-31;6;ALUPAR INVESTIMENTO S/A;021490;FRE WEB;133723;2024-01-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=133723
08.364.948/0001-38;2023-12-31;7;ALUPAR INVESTIMENTO S/A;021490;FRE WEB;135895;2024-04-24;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=135895
08.397.078/0001-01;2023-12-31;1;GSH CORP PARTICIPAÇÕES S.A.;026603;FRE WEB;127703;2023-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=127703
08.397.078/0001-01;2023-12-31;2;GSH CORP PARTICIPAÇÕES S.A.;026603;FRE WEB;128376;2023-06-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=128376
08.397.078/0001-01;2023-12-31;3;GSH CORP PARTICIPAÇÕES S.A.;026603;FRE WEB;131273;2023-10-04;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=131273
08.397.078/0001-01;2023-12-31;4;GSH CORP PARTICIPAÇÕES S.A.;026603;FRE WEB;133076;2023-12-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=133076
08.397.078/0001-01;2023-12-31;5;GSH CORP PARTICIPAÇÕES S.A.;026603;FRE WEB;133276;2023-12-22;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=133276
08.397.078/0001-01;2023-12-31;6;GSH CORP PARTICIPAÇÕES S.A.;026603;FRE WEB;136026;2024-04-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=136026
08.402.943/0001-52;2023-12-31;1;GUARARAPES CONFECCOES S.A.;004669;FRE WEB;127523;2023-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=127523
08.402.943/0001-52;2023-12-31;2;GUARARAPES CONFECCOES S.A.;004669;FRE WEB;136763;2024-05-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=136763
08.402.943/0001-52;2023-12-31;3;GUARARAPES CONFECCOES S.A.;004669;FRE WEB;137765;2024-05-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137765
08.424.178/0001-71;2023-12-31;1;TECBLU TECELAGEM BLUMENAU S.A.;011215;FRE WEB;127296;2023-05-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=127296
08.439.659/0001-50;2023-12-31;1;CPFL ENERGIAS RENOVÁVEIS S.A.;020540;FRE WEB;127319;2023-05-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=127319
08.439.659/0001-50;2023-12-31;2;CPFL ENERGIAS RENOVÁVEIS S.A.;020540;FRE WEB;129083;2023-07-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=129083
08.439.659/0001-50;2023-12-31;3;CPFL ENERGIAS RENOVÁVEIS S.A.;020540;FRE WEB;133186;2023-12-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=133186
08.439.659/0001-50;2023-12-31;4;CPFL ENERGIAS RENOVÁVEIS S.A.;020540;FRE WEB;134820;2024-03-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=134820
08.439.659/0001-50;2023-12-31;5;CPFL ENERGIAS RENOVÁVEIS S.A.;020540;FRE WEB;135580;2024-04-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=135580
08.439.659/0001-50;2023-12-31;6;CPFL ENERGIAS RENOVÁVEIS S.A.;020540;FRE WEB;136511;2024-05-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=136511
08.439.659/0001-50;2023-12-31;7;CPFL ENERGIAS RENOVÁVEIS S.A.;020540;FRE WEB;137880;2024-05-24;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137880
08.467.115/0001-00;2023-12-31;1;CIA ESTADUAL DE DISTRIB ENER ELET-CEEE-D;020648;FRE WEB;127806;2023-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=127806
08.467.115/0001-00;2023-12-31;2;CIA ESTADUAL DE DISTRIB ENER ELET-CEEE-D;020648;FRE WEB;128852;2023-07-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=128852
08.467.115/0001-00;2023-12-31;3;CIA ESTADUAL DE DISTRIB ENER ELET-CEEE-D;020648;FRE WEB;130586;2023-08-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=130586
08.467.115/0001-00;2023-12-31;4;CIA ESTADUAL DE DISTRIB ENER ELET-CEEE-D;020648;FRE WEB;130891;2023-09-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=130891
08.467.115/0001-00;2023-12-31;5;CIA ESTADUAL DE DISTRIB ENER ELET-CEEE-D;020648;FRE WEB;131003;2023-09-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=131003
08.467.115/0001-00;2023-12-31;6;CIA ESTADUAL DE DISTRIB ENER ELET-CEEE-D;020648;FRE WEB;131121;2023-09-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=131121
08.467.115/0001-00;2023-12-31;7;CIA ESTADUAL DE DISTRIB ENER ELET-CEEE-D;020648;FRE WEB;131438;2023-10-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=131438
08.467.115/0001-00;2023-12-31;8;CIA ESTADUAL DE DISTRIB ENER ELET-CEEE-D;020648;FRE WEB;136145;2024-05-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=136145
08.467.115/0001-00;2023-12-31;9;CIA ESTADUAL DE DISTRIB ENER ELET-CEEE-D;020648;FRE WEB;136805;2024-05-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=136805
08.467.115/0001-00;2023-12-31;10;CIA ESTADUAL DE DISTRIB ENER ELET-CEEE-D;020648;FRE WEB;137686;2024-05-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137686
08.534.605/0001-74;2023-12-31;1;RENOVA ENERGIA S.A. - EM RECUPERAÇÃO JUDICIAL;021636;FRE WEB;127704;2023-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=127704
08.534.605/0001-74;2023-12-31;2;RENOVA ENERGIA S.A. - EM RECUPERAÇÃO JUDICIAL;021636;FRE WEB;128764;2023-07-04;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=128764
08.534.605/0001-74;2023-12-31;3;RENOVA ENERGIA S.A. - EM RECUPERAÇÃO JUDICIAL;021636;FRE WEB;130635;2023-08-23;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=130635
08.534.605/0001-74;2023-12-31;4;RENOVA ENERGIA S.A. - EM RECUPERAÇÃO JUDICIAL;021636;FRE WEB;130642;2023-08-23;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=130642
08.534.605/0001-74;2023-12-31;5;RENOVA ENERGIA S.A. - EM RECUPERAÇÃO JUDICIAL;021636;FRE WEB;133688;2024-01-24;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=133688
08.534.605/0001-74;2023-12-31;6;RENOVA ENERGIA S.A. - EM RECUPERAÇÃO JUDICIAL;021636;FRE WEB;134020;2024-02-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=134020
08.534.605/0001-74;2023-12-31;7;RENOVA ENERGIA S.A. - EM RECUPERAÇÃO JUDICIAL;021636;FRE WEB;134471;2024-03-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=134471
08.534.605/0001-74;2023-12-31;8;RENOVA ENERGIA S.A. - EM RECUPERAÇÃO JUDICIAL;021636;FRE WEB;135478;2024-04-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=135478
08.534.605/0001-74;2023-12-31;9;RENOVA ENERGIA S.A. - EM RECUPERAÇÃO JUDICIAL;021636;FRE WEB;136547;2024-05-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=136547
08.534.605/0001-74;2023-12-31;10;RENOVA ENERGIA S.A. - EM RECUPERAÇÃO JUDICIAL;021636;FRE WEB;136613;2024-05-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=136613
08.560.444/0001-93;2023-12-31;1;CIA CELG DE PARTICIPACOES - CELGPAR;021393;FRE WEB;127633;2023-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=127633
08.560.444/0001-93;2023-12-31;2;CIA CELG DE PARTICIPACOES - CELGPAR;021393;FRE WEB;128167;2023-06-01;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=128167
08.560.444/0001-93;2023-12-31;3;CIA CELG DE PARTICIPACOES - CELGPAR;021393;FRE WEB;128651;2023-06-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=128651
08.560.444/0001-93;2023-12-31;4;CIA CELG DE PARTICIPACOES - CELGPAR;021393;FRE WEB;130541;2023-08-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=130541
08.560.444/0001-93;2023-12-31;5;CIA CELG DE PARTICIPACOES - CELGPAR;021393;FRE WEB;134312;2024-02-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=134312
08.560.444/0001-93;2023-12-31;6;CIA CELG DE PARTICIPACOES - CELGPAR;021393;FRE WEB;135934;2024-04-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=135934
08.574.411/0001-00;2023-12-31;1;PRÁTICA PRODUTOS S.A.;024546;FRE WEB;127744;2023-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=127744
08.574.411/0001-00;2023-12-31;2;PRÁTICA PRODUTOS S.A.;024546;FRE WEB;134042;2024-02-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=134042
08.574.411/0001-00;2023-12-31;3;PRÁTICA PRODUTOS S.A.;024546;FRE WEB;134568;2024-03-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=134568
08.574.411/0001-00;2023-12-31;4;PRÁTICA PRODUTOS S.A.;024546;FRE WEB;137110;2024-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137110
08.574.411/0001-00;2023-12-31;5;PRÁTICA PRODUTOS S.A.;024546;FRE WEB;137653;2024-05-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137653
08.613.550/0001-98;2023-12-31;1;NEXPE PARTICIPAÇÕES S.A;021180;FRE WEB;128056;2023-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=128056
08.613.550/0001-98;2023-12-31;2;NEXPE PARTICIPAÇÕES S.A;021180;FRE WEB;128233;2023-06-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=128233
