CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;ID_Sociedade;Razao_Social;CNPJ;Tipo_Sociedade;Descricao_Atividades;Pais_Sede;UF_Sede;Municipio_Sede;Participacao_Emissor;Possui_Registro_CVM;Codigo_CVM;Razao_Aquisicao_Manutencao;Data_Valor_Mercado;Data_Valor_Contabil;Valor_Mercado;Valor_Contabil
73.178.600/0001-18;2023-12-31;6;137801;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;787754;LIVING JACARANDA EMPREENDIMENTOS IMOBILIÁRIOS LTDA;16620229000169;;;;;;100.00000000;;;;;;;
73.178.600/0001-18;2023-12-31;6;137801;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;787755;LIVING PANAMA EMPREENDIMENTOS IMOBILIÁRIOS LTDA;09639203000105;;;;;;100.00000000;;;;;;;
73.178.600/0001-18;2023-12-31;6;137801;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;787756;LIVING PROVANCE EMPREENDIMENTOS IMOBILIÁRIOS LTDA;17579201000198;;;;;;100.00000000;;;;;;;
73.178.600/0001-18;2023-12-31;6;137801;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;787757;LIVING TUPIZA EMPREENDIMENTOS IMOBILIÁRIOS LTDA;10336270000121;;;;;;100.00000000;;;;;;;
73.178.600/0001-18;2023-12-31;6;137801;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;787758;M PATRI SPE 01 EMPREENDIMENTOS IMOB;43874235000115;;;;;;20.00000000;;;;;;;
73.178.600/0001-18;2023-12-31;6;137801;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;787759;MABA EMP.IMOB. LTDA;13334108000162;;;;;;60.00000000;;;;;;;
73.178.600/0001-18;2023-12-31;6;137801;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;787760;MARQUISE 25 EMPRE IMOB LTDA;40948813000122;;;;;;33.00000000;;;;;;;
73.178.600/0001-18;2023-12-31;6;137801;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;787761;OLAMP EMPREENDIMENTOS IMOBILIÁRIOS LTDA;34175568000165;;;;;;75.00000000;;;;;;;
73.178.600/0001-18;2023-12-31;6;137801;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;787762;TARJAB-ARES EMPREENDIMENTOS IMOBILIÁRIOS SPE LTDA;29633800000121;;;;;;49.00000000;;;;;;;
75.315.333/0001-09;2023-12-31;15;135906;ATACADÃO S.A.;778239;Banco CSF S.A.;08357240000150;;;;;;51.00000000;;;;;;;
75.315.333/0001-09;2023-12-31;15;135906;ATACADÃO S.A.;778240;BSF Holding S.A.;05676559000150;;;;;;51.00000000;;;;;;;
75.315.333/0001-09;2023-12-31;15;135906;ATACADÃO S.A.;778241;Carrefour Comércio e Indústria Ltda.;45543915000181;;;;;;100.00000000;;;;;;;
75.315.333/0001-09;2023-12-31;15;135906;ATACADÃO S.A.;778242;GRUPO BIG BRASIL S.A.;30621687000143;;;;;;100.00000000;;;;;;;
75.609.123/0001-23;2023-12-31;14;134259;UNIDAS LOCAÇÕES E SERVIÇOS S.A.;770144;UNIDAS VALORIZA LTDA.;18621432000185;;;;;;100.00000000;;;;;;;
75.609.123/0001-23;2023-12-31;14;134259;UNIDAS LOCAÇÕES E SERVIÇOS S.A.;770145;UNIDAS LOCADORA S.A.;45736131000170;;;;;;100.00000000;;;;;;;
76.483.817/0001-20;2023-12-31;20;136123;CIA PARANAENSE DE ENERGIA - COPEL;780514;Companhia Paranaense de Gás S.A. - COMPAGAS;00535681000192;;;;;;51.00000000;;;;;;;
76.483.817/0001-20;2023-12-31;20;136123;CIA PARANAENSE DE ENERGIA - COPEL;780515;COPEL COMERCIALIZAÇÃO S.A.;19125927000186;;;;;;100.00000000;;;;;;;
76.483.817/0001-20;2023-12-31;20;136123;CIA PARANAENSE DE ENERGIA - COPEL;780516;COPEL DISTRIBUIÇÃO S.A.;04368898000106;;;;;;100.00000000;;;;;;;
76.483.817/0001-20;2023-12-31;20;136123;CIA PARANAENSE DE ENERGIA - COPEL;780517;COPEL GERAÇÃO E TRANSMISSÃO S.A;04370282000170;;;;;;100.00000000;;;;;;;
76.483.817/0001-20;2023-12-31;20;136123;CIA PARANAENSE DE ENERGIA - COPEL;780518;COPEL SERVIÇOS S.A.;19126003000102;;;;;;100.00000000;;;;;;;
76.483.817/0001-20;2023-12-31;20;136123;CIA PARANAENSE DE ENERGIA - COPEL;780519;ELEJOR - Centrais Elétricas do Rio Jordão S.A.;04557307000149;;;;;;70.00000000;;;;;;;
76.483.817/0001-20;2023-12-31;20;136123;CIA PARANAENSE DE ENERGIA - COPEL;780520;UEG Araucária Ltda;02743574000185;;;;;;81.20000000;;;;;;;
76.484.013/0001-45;2023-12-31;13;137663;CIA SANEAMENTO DO PARANA - SANEPAR;786344;CS BIOENERGIA S/A.;20595947000108;;;;;;40.00000000;;;;;;;
76.535.764/0001-43;2023-12-31;16;137764;OI S.A. - EM RECUPERAÇÃO JUDICIAL;787233;AFRICATEL MANAGEMENT GMBH;00000000000000;;;;;;100.00000000;;;;;;;
76.535.764/0001-43;2023-12-31;16;137764;OI S.A. - EM RECUPERAÇÃO JUDICIAL;787234;Brasil Telecom Call Center S.A.;04014081000130;;;;;;100.00000000;;;;;;;
76.535.764/0001-43;2023-12-31;16;137764;OI S.A. - EM RECUPERAÇÃO JUDICIAL;787235;Companhia AIX de Participações;04430599000154;;;;;;50.00000000;;;;;;;
76.535.764/0001-43;2023-12-31;16;137764;OI S.A. - EM RECUPERAÇÃO JUDICIAL;787236;Companhia ACT de Participações;04430578000139;;;;;;50.00000000;;;;;;;
76.535.764/0001-43;2023-12-31;16;137764;OI S.A. - EM RECUPERAÇÃO JUDICIAL;787237;CVTEL BV;00000000000000;;;;;;100.00000000;;;;;;;
76.535.764/0001-43;2023-12-31;16;137764;OI S.A. - EM RECUPERAÇÃO JUDICIAL;787238;OI BRASIL HOLDINGS COOPERATIEF UA - EM RECUPERAÇÃO JUDICIAL;00000000000000;;;;;;100.00000000;;;;;;;
76.535.764/0001-43;2023-12-31;16;137764;OI S.A. - EM RECUPERAÇÃO JUDICIAL;787239;OI INVESTIMENTOS INTERNACIONAIS S.A.;00000000000000;;;;;;100.00000000;;;;;;;
76.535.764/0001-43;2023-12-31;16;137764;OI S.A. - EM RECUPERAÇÃO JUDICIAL;787240;Paggo Soluções e Meios de Pagamento S.A.;09311289000134;;;;;;50.00000000;;;;;;;
76.535.764/0001-43;2023-12-31;16;137764;OI S.A. - EM RECUPERAÇÃO JUDICIAL;787241;PORTUGAL TELECOM INTERNATIONAL FINANCE B.V. - EM RECUPERAÇÃO JUDICIAL;00000000000000;;;;;;100.00000000;;;;;;;
76.535.764/0001-43;2023-12-31;16;137764;OI S.A. - EM RECUPERAÇÃO JUDICIAL;787242;PT PARTICIPAÇÕES, SGPS, S.A.;00000000000000;;;;;;100.00000000;;;;;;;
76.535.764/0001-43;2023-12-31;16;137764;OI S.A. - EM RECUPERAÇÃO JUDICIAL;787243;RIO ALTO INVESTIMENTOS E PARTICIPAÇÕES S.A.;11973206000114;;;;;;100.00000000;;;;;;;
76.535.764/0001-43;2023-12-31;16;137764;OI S.A. - EM RECUPERAÇÃO JUDICIAL;787244;Serede Serviços de Rede S/A;08596854000194;;;;;;100.00000000;;;;;;;
76.535.764/0001-43;2023-12-31;16;137764;OI S.A. - EM RECUPERAÇÃO JUDICIAL;787245;TELECOMUNICAÇÕES PÚBLICAS DE TIMOR, SA.;00000000000000;;;;;;76.14000000;;;;;;;
76.535.764/0001-43;2023-12-31;16;137764;OI S.A. - EM RECUPERAÇÃO JUDICIAL;787246;OI SOLUÇÕES S.A;09719875000112;;;;;;100.00000000;;;;;;;
76.535.764/0001-43;2023-12-31;16;137764;OI S.A. - EM RECUPERAÇÃO JUDICIAL;787247;PHAROL SGPS S.A;00000000000000;;;;;;10.00000000;;;;;;;
76.535.764/0001-43;2023-12-31;16;137764;OI S.A. - EM RECUPERAÇÃO JUDICIAL;787248;FIDELIDADE MOÇAMBIQUE - COMPANHIA DE SEGUROS S.A.;00000000000000;;;;;;5.84000000;;;;;;;
76.535.764/0001-43;2023-12-31;16;137764;OI S.A. - EM RECUPERAÇÃO JUDICIAL;787249;TIMOR TELECOM, S.A;00000000000000;;;;;;3.05000000;;;;;;;
76.535.764/0001-43;2023-12-31;16;137764;OI S.A. - EM RECUPERAÇÃO JUDICIAL;787250;V. TAL - REDE NEUTRA DE TELECOMUNICAÇÕES S.A.;02041460000193;;;;;;31.21000000;;;;;;;
76.535.764/0001-43;2023-12-31;16;137764;OI S.A. - EM RECUPERAÇÃO JUDICIAL;787251;LIMITED LIABILITY COMPANY "VEX UKRAINE";00000000000000;;;;;;40.00000000;;;;;;;
76.535.764/0001-43;2023-12-31;16;137764;OI S.A. - EM RECUPERAÇÃO JUDICIAL;787252;CLIENT CO SERVIÇOS DE REDE NORTE S.A.;53420538000111;;;;;;100.00000000;;;;;;;
76.535.764/0001-43;2023-12-31;16;137764;OI S.A. - EM RECUPERAÇÃO JUDICIAL;787253;CLIENT CO SERVIÇOS DE REDE NORDESTE S.A.;53420564000140;;;;;;100.00000000;;;;;;;
76.535.764/0001-43;2023-12-31;16;137764;OI S.A. - EM RECUPERAÇÃO JUDICIAL;787254;CLIENT CO SERVIÇOS DE REDE SUL  S.A.;53059901000115;;;;;;100.00000000;;;;;;;
76.535.764/0001-43;2023-12-31;16;137764;OI S.A. - EM RECUPERAÇÃO JUDICIAL;787255;CLIENT CO SERVIÇOS DE REDE CENTRO OESTE S.A.;54104224000172;;;;;;100.00000000;;;;;;;
76.535.764/0001-43;2023-12-31;16;137764;OI S.A. - EM RECUPERAÇÃO JUDICIAL;787256;CLIENT CO SERVIÇOS DE REDE SUDESTE S.A.;53420963000100;;;;;;100.00000000;;;;;;;
76.627.504/0001-06;2023-12-31;14;137778;INEPAR S.A. INDUSTRIA E CONSTRUCOES EM RECUPERACAO JUDICIAL;787295;COMPANHIA BRASILEIRA DE DIQUES S.A.;02677174000119;;;;;;47.07000000;;;;;;;
76.627.504/0001-06;2023-12-31;14;137778;INEPAR S.A. INDUSTRIA E CONSTRUCOES EM RECUPERACAO JUDICIAL;787296;ENISA - INOVACAO E INFRAESTRUTURA S.A.;44140855000193;;;;;;100.00000000;;;;;;;
76.627.504/0001-06;2023-12-31;14;137778;INEPAR S.A. INDUSTRIA E CONSTRUCOES EM RECUPERACAO JUDICIAL;787297;IESA PROJETOS, EQUIPAMENTOS E MONTAGENS S.A.;29918943000856;;;;;;100.00000000;;;;;;;
76.627.504/0001-06;2023-12-31;14;137778;INEPAR S.A. INDUSTRIA E CONSTRUCOES EM RECUPERACAO JUDICIAL;787298;INEPAR EQUIPAMENTOS E MONTAGENS S.A.;02258422000197;;;;;;100.00000000;;;;;;;
76.627.504/0001-06;2023-12-31;14;137778;INEPAR S.A. INDUSTRIA E CONSTRUCOES EM RECUPERACAO JUDICIAL;787299;INNOVIDA PARTICIPAÇÕES S.A.;15917064000129;;;;;;100.00000000;;;;;;;
76.627.504/0001-06;2023-12-31;14;137778;INEPAR S.A. INDUSTRIA E CONSTRUCOES EM RECUPERACAO JUDICIAL;787300;PENTA PARTICIPAÇÕES E INVESTIMENTOS LTDA;05408684000189;;;;;;100.00000000;;;;;;;
79.430.682/0001-22;2023-12-31;6;135921;FARMÁCIA E DROGARIA NISSEI S.A.;778327;NISSEI FID S.A.;41794765000128;;;;;;100.00000000;;;;;;;
79.430.682/0001-22;2023-12-31;6;135921;FARMÁCIA E DROGARIA NISSEI S.A.;778328;MALALUVI HOLDING LTDA.;26574511000100;;;;;;100.00000000;;;;;;;
79.430.682/0001-22;2023-12-31;6;135921;FARMÁCIA E DROGARIA NISSEI S.A.;778329;SUMATRA ADMINISTRAÇÃO E PARTICIPAÇÕES LTDA.;26043941000104;;;;;;100.00000000;;;;;;;
79.430.682/0001-22;2023-12-31;6;135921;FARMÁCIA E DROGARIA NISSEI S.A.;778330;MERCO ADMINISTRAÇÃO E PARTICIPAÇÕES LTDA.;24903683000155;;;;;;100.00000000;;;;;;;
79.430.682/0001-22;2023-12-31;6;135921;FARMÁCIA E DROGARIA NISSEI S.A.;778331;MERCO SOLUÇÕES EM SAÚDE S.A.;05912018000183;;;;;;100.00000000;;;;;;;
80.680.093/0001-81;2023-12-31;2;133245;SENIOR SISTEMAS S.A.;762858;NOVASOFT SAS;00000000000000;;;;;;74.90000000;;;;;;;
80.680.093/0001-81;2023-12-31;2;133245;SENIOR SISTEMAS S.A.;762859;Senior Participações Ltda.;21813090000100;;;;;;99.99000000;;;;;;;
80.680.093/0001-81;2023-12-31;2;133245;SENIOR SISTEMAS S.A.;762860;Zero One Tecnologia de Informação Ltda.;21161529000167;;;;;;68.36000000;;;;;;;
80.680.093/0001-81;2023-12-31;2;133245;SENIOR SISTEMAS S.A.;762861;TOCTEC ASSESSORIA LTDA.;29808272000102;;;;;;33.45000000;;;;;;;
80.680.093/0001-81;2023-12-31;2;133245;SENIOR SISTEMAS S.A.;762862;ITERUP TECNOLOGIA LTDA.;34453925000100;;;;;;50.00000000;;;;;;;
81.243.735/0001-48;2023-12-31;14;137753;POSITIVO TECNOLOGIA S.A.;787146;ACC Brasil Indústria e Comércio de Computadores Ltda.;07157915000154;;;;;;80.00000000;;;;;;;
81.243.735/0001-48;2023-12-31;14;137753;POSITIVO TECNOLOGIA S.A.;787147;Boreo Comercio de Equipamentos Ltda.;00216354000178;;;;;;100.00000000;;;;;;;
81.243.735/0001-48;2023-12-31;14;137753;POSITIVO TECNOLOGIA S.A.;787148;Boreo Indústria de Componentes Ltda.;25096598000195;;;;;;100.00000000;;;;;;;
81.243.735/0001-48;2023-12-31;14;137753;POSITIVO TECNOLOGIA S.A.;787149;BR. Code Desenvolvimento de Software S.A.;15216394000197;;;;;;50.10000000;;;;;;;
81.243.735/0001-48;2023-12-31;14;137753;POSITIVO TECNOLOGIA S.A.;787150;CROUNAL S.A.;00000000000000;;;;;;100.00000000;;;;;;;
81.243.735/0001-48;2023-12-31;14;137753;POSITIVO TECNOLOGIA S.A.;787151;HI TECHNOLOGIES HOLDING;00000000000000;;;;;;31.28000000;;;;;;;
81.243.735/0001-48;2023-12-31;14;137753;POSITIVO TECNOLOGIA S.A.;787152;INFORMÁTICA FUEGUINA S.A.;00000000000000;;;;;;50.00000000;;;;;;;
81.243.735/0001-48;2023-12-31;14;137753;POSITIVO TECNOLOGIA S.A.;787153;PBG RWANDA LIMITED;00000000000000;;;;;;50.00000000;;;;;;;
81.243.735/0001-48;2023-12-31;14;137753;POSITIVO TECNOLOGIA S.A.;787154;PBG UY S.A.;00000000000000;;;;;;50.00000000;;;;;;;
81.243.735/0001-48;2023-12-31;14;137753;POSITIVO TECNOLOGIA S.A.;787155;Portal Mundo Positivo Ltda.;15083565000157;;;;;;100.00000000;;;;;;;
81.243.735/0001-48;2023-12-31;14;137753;POSITIVO TECNOLOGIA S.A.;787156;POSITIVO ARGENTINA S.R.L.;00000000000000;;;;;;99.90000000;;;;;;;
81.243.735/0001-48;2023-12-31;14;137753;POSITIVO TECNOLOGIA S.A.;787157;Positivo Distribuidora de Equipamentos Ltda.;18944113000100;;;;;;99.90000000;;;;;;;
81.243.735/0001-48;2023-12-31;14;137753;POSITIVO TECNOLOGIA S.A.;787158;Positivo Smart Tecnologia Ltda.;09612286000130;;;;;;99.99000000;;;;;;;
81.243.735/0001-48;2023-12-31;14;137753;POSITIVO TECNOLOGIA S.A.;787159;Positivo Tecnologia Fundo de Investimento em Participações em Empresas Emergentes;27202336000193;;;;;;100.00000000;;;;;;;
81.616.807/0001-55;2023-12-31;5;133328;GRANJA FARIA S.A.;763586;PRODUTORA DE OVOS JOSIDITH LTDA.;18547545000188;;;;;;100.00000000;;;;;;;
81.616.807/0001-55;2023-12-31;5;133328;GRANJA FARIA S.A.;763587;MARUTANI ALIMENTOS LTDA.;03606933000115;;;;;;100.00000000;;;;;;;
81.616.807/0001-55;2023-12-31;5;133328;GRANJA FARIA S.A.;763588;GRANJA STRAGLIOTTO EIRELI;26065871000187;;;;;;100.00000000;;;;;;;
81.616.807/0001-55;2023-12-31;5;133328;GRANJA FARIA S.A.;763589;AVIÁRIO SANTO ANTÔNIO LTDA.;17425646000113;;;;;;100.00000000;;;;;;;
81.616.807/0001-55;2023-12-31;5;133328;GRANJA FARIA S.A.;763590;INDÚSTRIA E COMÉRCIO DE ALIMENTOS IANA LTDA.;06296177000163;;;;;;100.00000000;;;;;;;
81.616.807/0001-55;2023-12-31;5;133328;GRANJA FARIA S.A.;763591;IANA INDÚSTRIA E COMÉRCIO DE ADUBOS E FERTILIZANTES LTDA.;18412084000136;;;;;;100.00000000;;;;;;;
81.616.807/0001-55;2023-12-31;5;133328;GRANJA FARIA S.A.;763592;AVIMOR AGROAVÍCOLA MORESCO LTDA.;88802681000152;;;;;;100.00000000;;;;;;;
81.616.807/0001-55;2023-12-31;5;133328;GRANJA FARIA S.A.;763593;GRANJA ALEXAVES LTDA.;02179703000154;;;;;;100.00000000;;;;;;;
81.616.807/0001-55;2023-12-31;5;133328;GRANJA FARIA S.A.;763594;BL CONSERVAS E ALIMENTOS LTDA.;45769133000165;;;;;;100.00000000;;;;;;;
81.616.807/0001-55;2023-12-31;5;133328;GRANJA FARIA S.A.;763595;BL TRANSPORTES LTDA.;15843867000186;;;;;;100.00000000;;;;;;;
81.616.807/0001-55;2023-12-31;5;133328;GRANJA FARIA S.A.;763596;BL OVOS LTDA.;23231183000151;;;;;;100.00000000;;;;;;;
81.616.807/0001-55;2023-12-31;5;133328;GRANJA FARIA S.A.;763597;BL BAHIA LTDA;10548104000199;;;;;;100.00000000;;;;;;;
82.120.676/0001-83;2023-12-31;1;127897;ALMEIDA JUNIOR SHOPPING CENTERS S.A.;726810;Balneário Camboriú Shopping Participações Ltda.;08149691000100;;;;;;99.99000000;;;;;;;
82.120.676/0001-83;2023-12-31;1;127897;ALMEIDA JUNIOR SHOPPING CENTERS S.A.;726811;Blumenau Norte Shopping Participações S.A.;11140451000140;;;;;;99.99000000;;;;;;;
82.120.676/0001-83;2023-12-31;1;127897;ALMEIDA JUNIOR SHOPPING CENTERS S.A.;726812;GC Participações S.A.;12423925000124;;;;;;99.99000000;;;;;;;
82.120.676/0001-83;2023-12-31;1;127897;ALMEIDA JUNIOR SHOPPING CENTERS S.A.;726813;Joinville Shopping Participações S.A.;10257908000139;;;;;;99.99000000;;;;;;;
82.120.676/0001-83;2023-12-31;1;127897;ALMEIDA JUNIOR SHOPPING CENTERS S.A.;726814;Nações Shopping Participações S.A.;20540181000156;;;;;;99.99000000;;;;;;;
82.120.676/0001-83;2023-12-31;1;127897;ALMEIDA JUNIOR SHOPPING CENTERS S.A.;726815;Almeida Junior Gestão de Shopping Centers Ltda.;73279465000105;;;;;;99.99000000;;;;;;;
82.120.676/0001-83;2023-12-31;1;127897;ALMEIDA JUNIOR SHOPPING CENTERS S.A.;726816;SHOPPING PARK LTDA.;03406250000114;;;;;;98.83000000;;;;;;;
82.120.676/0001-83;2023-12-31;1;127897;ALMEIDA JUNIOR SHOPPING CENTERS S.A.;726817;CENTRAL DE SERVIÇOS COMPARTILHADOS AJ LTDA.;12402208000116;;;;;;99.99000000;;;;;;;
82.120.676/0001-83;2023-12-31;1;127897;ALMEIDA JUNIOR SHOPPING CENTERS S.A.;726818;SNB PARTICIPAÇÕES S.A;73903718000161;;;;;;99.99000000;;;;;;;
82.508.433/0001-17;2023-12-31;6;135666;CIA CATARINENSE DE AGUAS E SANEAM.-CASAN;776581;S M 4 IND. E COM. DE LATICINIOS S.A.;00848780000124;;;;;;27.81869000;;;;;;;
82.640.558/0001-04;2023-12-31;5;135562;KARSTEN S.A.;775999;Karsten Comércio de Serviços de Distribuição Ltda.;09261989000161;;;;;;99.99000000;;;;;;;
82.640.558/0001-04;2023-12-31;5;135562;KARSTEN S.A.;776000;Karsten Comércio Têxtil Ltda.;16605598000182;;;;;;99.99000000;;;;;;;
82.640.558/0001-04;2023-12-31;5;135562;KARSTEN S.A.;776001;Karsten Nordeste Indústria Têxtil Ltda.;07640208000114;;;;;;99.99000000;;;;;;;
82.640.558/0001-04;2023-12-31;5;135562;KARSTEN S.A.;776002;Trucasa Comercial Ltda.;15319723000125;;;;;;99.99000000;;;;;;;
82.643.537/0001-34;2023-12-31;8;137145;ELECTRO ACO ALTONA S.A.;784117;Administradora de Bens Altona S/A;30821861000100;;;;;;100.00000000;;;;;;;
82.643.537/0001-34;2023-12-31;8;137145;ELECTRO ACO ALTONA S.A.;784118;Altona Engenharia Industrial Ltda.;45543096000172;;;;;;100.00000000;;;;;;;
82.643.537/0001-34;2023-12-31;8;137145;ELECTRO ACO ALTONA S.A.;784119;Indústria Magayver Eireli;09157440000121;;;;;;100.00000000;;;;;;;
82.643.537/0001-34;2023-12-31;8;137145;ELECTRO ACO ALTONA S.A.;784120;Modelação Kimze;82173980000199;;;;;;100.00000000;;;;;;;
82.643.537/0001-34;2023-12-31;8;137145;ELECTRO ACO ALTONA S.A.;784121;ALTONA EUROPA;00000000000000;;;;;;100.00000000;;;;;;;
82.643.537/0001-34;2023-12-31;8;137145;ELECTRO ACO ALTONA S.A.;784122;ALTONA NORTH AMERICA;00000000000000;;;;;;100.00000000;;;;;;;
82.901.000/0001-27;2023-12-31;3;135975;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;778954;ASCENT ASIA INDUSTRIAL LIMITED;00000000000000;;;;;;100.00000000;;;;;;;
82.901.000/0001-27;2023-12-31;3;135975;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;778955;Décio Indústria Metalúrgica Ltda.;79009965000103;;;;;;100.00000000;;;;;;;
82.901.000/0001-27;2023-12-31;3;135975;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;778956;Khomp Indústria e Comércio Ltda.;01277298000144;;;;;;75.00000000;;;;;;;
82.901.000/0001-27;2023-12-31;3;135975;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;778957;Seventh Ltda.;04374350000179;;;;;;100.00000000;;;;;;;
82.901.000/0001-27;2023-12-31;3;135975;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;778958;RENOVIGI ENERGIA SOLAR LTDA.;16851732000125;;;;;;100.00000000;;;;;;;
82.901.000/0001-27;2023-12-31;3;135975;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;778959;ALLUME HOLDING S.A.S;00000000000000;;;;;;55.00000000;;;;;;;
82.982.075/0001-80;2023-12-31;2;130627;TEXTIL RENAUXVIEW S.A.;746582;Renauxview Ltda;80109663000188;;;;;;99.98000000;;;;;;;
83.475.913/0001-91;2023-12-31;5;138046;PBG S/A;788788;Companhia Brasileira de Ceramica S.A.;20465785000185;;;;;;98.85000000;;;;;;;
83.475.913/0001-91;2023-12-31;5;138046;PBG S/A;788789;Mineração Portobello Ltda.;83713495000123;;;;;;99.99000000;;;;;;;
83.475.913/0001-91;2023-12-31;5;138046;PBG S/A;788790;PBTECH Comercio e Serviços de Revestimentos Cerâmicos Ltda.;05876012000106;;;;;;99.94000000;;;;;;;
83.475.913/0001-91;2023-12-31;5;138046;PBG S/A;788791;PORTOBELLO AMÉRICA, INC - USA;00000000000000;;;;;;100.00000000;;;;;;;
83.475.913/0001-91;2023-12-31;5;138046;PBG S/A;788792;Portobello Shop S/A;05345379000195;;;;;;99.90000000;;;;;;;
83.878.892/0001-55;2023-12-31;12;137642;CENTRAIS ELET DE SANTA CATARINA S.A.;786234;Celesc Distribuição S.A.;08336783000190;;;;;;100.00000000;;;;;;;
83.878.892/0001-55;2023-12-31;12;137642;CENTRAIS ELET DE SANTA CATARINA S.A.;786235;Celesc Geração S.A.;08336804000178;;;;;;100.00000000;;;;;;;
83.878.892/0001-55;2023-12-31;12;137642;CENTRAIS ELET DE SANTA CATARINA S.A.;786236;COMPANHIA DE GAS DE SANTA CATARINA;86864543000172;;;;;;17.00000000;;;;;;;
83.878.892/0001-55;2023-12-31;12;137642;CENTRAIS ELET DE SANTA CATARINA S.A.;786237;Dona Francisca Energética S.A. - DFESA;02832860000117;;;;;;23.03000000;;;;;;;
83.878.892/0001-55;2023-12-31;12;137642;CENTRAIS ELET DE SANTA CATARINA S.A.;786238;Empresa Catarinense de Transmissão de Energia - ECTE;03984987000114;;;;;;30.88000000;;;;;;;
83.878.892/0001-55;2023-12-31;12;137642;CENTRAIS ELET DE SANTA CATARINA S.A.;786239;COMPANHIA CATARINENSE DE ÁGUAS E SANEAMENTO S.A;82508433000117;;;;;;11.93000000;;;;;;;
84.429.695/0001-11;2023-12-31;6;136075;WEG S.A.;779789;WEG CHILE S.A. (TAX ID: 99.528.050-7);00000000000000;;;;;;8.00000000;;;;;;;
84.429.695/0001-11;2023-12-31;6;136075;WEG S.A.;779790;WEG DRIVES AMP CONTROLS - AUTOMAÇÃO LTDA;14309992000148;;;;;;100.00000000;;;;;;;
84.429.695/0001-11;2023-12-31;6;136075;WEG S.A.;779791;WEG Equipamentos Elétricos S.A.;07175725000160;;;;;;100.00000000;;;;;;;
84.429.695/0001-11;2023-12-31;6;136075;WEG S.A.;779792;WEG EQUIPAMIENTOS ELECTRICOS S.A. (TAX ID: 30-66916066-2);00000000000000;;;;;;10.45000000;;;;;;;
84.429.695/0001-11;2023-12-31;6;136075;WEG S.A.;779793;RF Reflorestadora Ltda;13772125000181;;;;;;100.00000000;;;;;;;
84.429.695/0001-11;2023-12-31;6;136075;WEG S.A.;779794;Paumar S/A Indústria e Comércio;60621141000153;;;;;;38.87000000;;;;;;;
84.429.695/0001-11;2023-12-31;6;136075;WEG S.A.;779795;WEG Administradora de Bens Ltda;11299346000159;;;;;;79.33000000;;;;;;;
84.429.695/0001-11;2023-12-31;6;136075;WEG S.A.;779796;WEG Amazônia S.A.;06303603000149;;;;;;0.02000000;;;;;;;
84.429.695/0001-11;2023-12-31;6;136075;WEG S.A.;779797;WEG Partner Holding Ltda.;13716456000102;;;;;;0.10000000;;;;;;;
84.429.695/0001-11;2023-12-31;6;136075;WEG S.A.;779798;WEG PERU S.A.C. (TAX ID: 20545198429);00000000000000;;;;;;0.05000000;;;;;;;
84.683.374/0001-49;2023-12-31;16;137700;TUPY S.A.;786605;TUPY MATERIALS AMP COMPONENTS B.V.;00000000000000;;;;;;100.00000000;;;;;;;
84.683.374/0001-49;2023-12-31;16;137700;TUPY S.A.;786606;TUPY AMERICAN FOUNDRY CORPORATION;00000000000000;;;;;;100.00000000;;;;;;;
84.683.374/0001-49;2023-12-31;16;137700;TUPY S.A.;786607;TUPY EUROPE GMBH;00000000000000;;;;;;100.00000000;;;;;;;
84.683.374/0001-49;2023-12-31;16;137700;TUPY S.A.;786608;TUPY OVERSEAS S.A.;00000000000000;;;;;;100.00000000;;;;;;;
84.683.374/0001-49;2023-12-31;16;137700;TUPY S.A.;786609;Tupy Agroenergética Ltda.;75809749000183;;;;;;100.00000000;;;;;;;
84.683.374/0001-49;2023-12-31;16;137700;TUPY S.A.;786610;SOCIEDADE TÉCNICA DE FUNDIÇÕES GERAIS SA. - SOFUNGE;61077129000192;;;;;;100.00000000;;;;;;;
84.683.374/0001-49;2023-12-31;16;137700;TUPY S.A.;786611;TUPY MINAS GERAIS LTDA.;36448137000150;;;;;;100.00000000;;;;;;;
84.683.374/0001-49;2023-12-31;16;137700;TUPY S.A.;786612;MWM - TUPY DO BRASIL LTDA;02162259000164;;;;;;100.00000000;;;;;;;
