CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;ID_Capital_Social;Tipo_Capital;Data_Autorizacao_Aprovacao;Valor_Capital;Prazo_Integralizacao;Quantidade_Acoes_Ordinarias;Quantidade_Acoes_Preferenciais;Quantidade_Total_Acoes
08.070.508/0001-78;2023-03-31;8;128940;RAIZEN ENERGIA S.A.;299267;Capital Emitido;2021-08-31;11766353969.58;Não aplicável;13120614595;0;13120614595
08.070.508/0001-78;2023-03-31;8;128940;RAIZEN ENERGIA S.A.;299268;Capital Subscrito;2021-08-31;11766353969.58;N/A;13120614595;0;13120614595
08.070.508/0001-78;2023-03-31;8;128940;RAIZEN ENERGIA S.A.;299269;Capital Integralizado;2021-08-31;11766353969.58;N/A;13120614595;0;13120614595
08.078.847/0001-09;2023-12-31;8;137144;LPS BRASIL - CONSULTORIA DE IMOVEIS S.A.;314159;Capital Emitido;2021-05-21;169187891.38;;147554631;0;147554631
08.078.847/0001-09;2023-12-31;8;137144;LPS BRASIL - CONSULTORIA DE IMOVEIS S.A.;314160;Capital Subscrito;2021-05-21;169187891.38;;147554631;0;147554631
08.078.847/0001-09;2023-12-31;8;137144;LPS BRASIL - CONSULTORIA DE IMOVEIS S.A.;314161;Capital Integralizado;2021-05-21;169187891.38;;147554631;0;147554631
08.078.847/0001-09;2023-12-31;8;137144;LPS BRASIL - CONSULTORIA DE IMOVEIS S.A.;314162;Capital Autorizado;2021-05-21;0.00;;80000000;0;80000000
08.159.965/0001-33;2023-12-31;9;134562;IGUA SANEAMENTO S.A.;310217;Capital Emitido;2021-09-17;2984373085.55;;427804422;0;427804422
08.159.965/0001-33;2023-12-31;9;134562;IGUA SANEAMENTO S.A.;310218;Capital Subscrito;2021-09-17;2984373085.55;;427804422;0;427804422
08.159.965/0001-33;2023-12-31;9;134562;IGUA SANEAMENTO S.A.;310219;Capital Integralizado;2021-09-17;2984373085.55;;427804422;0;427804422
08.159.965/0001-33;2023-12-31;9;134562;IGUA SANEAMENTO S.A.;310220;Capital Autorizado;2021-09-17;4000000000.00;;427804422;0;427804422
08.159.965/0001-33;2023-12-31;9;134562;IGUA SANEAMENTO S.A.;310221;Capital Emitido;2021-07-12;1536619948.00;26/01/2022;427804422;0;427804422
08.159.965/0001-33;2023-12-31;9;134562;IGUA SANEAMENTO S.A.;310222;Capital Subscrito;2021-07-12;1536619948.00;26/01/2022;427804422;0;427804422
08.159.965/0001-33;2023-12-31;9;134562;IGUA SANEAMENTO S.A.;310223;Capital Integralizado;2021-07-12;998802966.00;;427804422;0;427804422
08.159.965/0001-33;2023-12-31;9;134562;IGUA SANEAMENTO S.A.;310224;Capital Emitido;2021-04-28;1453329673.82;;268734034;0;268734034
08.159.965/0001-33;2023-12-31;9;134562;IGUA SANEAMENTO S.A.;310225;Capital Autorizado;2021-04-28;2517000000.00;;268734034;0;268734034
08.159.965/0001-33;2023-12-31;9;134562;IGUA SANEAMENTO S.A.;310226;Capital Emitido;2020-08-29;871383507.28;Totalmente integralizado;207017884;0;207017884
08.159.965/0001-33;2023-12-31;9;134562;IGUA SANEAMENTO S.A.;310227;Capital Subscrito;2020-08-29;871383507.28;;207017884;0;207017884
08.159.965/0001-33;2023-12-31;9;134562;IGUA SANEAMENTO S.A.;310228;Capital Integralizado;2020-08-29;871383507.28;;207017884;0;207017884
08.159.965/0001-33;2023-12-31;9;134562;IGUA SANEAMENTO S.A.;310229;Capital Autorizado;2018-10-31;800000000.00;;0;0;0
08.170.849/0001-15;2023-12-31;17;135989;DESKTOP S.A.;312531;Capital Emitido;2024-03-04;994324939.69;;115471320;0;115471320
08.170.849/0001-15;2023-12-31;17;135989;DESKTOP S.A.;312532;Capital Subscrito;2024-03-04;994324939.69;;115471320;0;115471320
08.170.849/0001-15;2023-12-31;17;135989;DESKTOP S.A.;312533;Capital Integralizado;2024-03-04;994324939.69;;115471320;0;115471320
08.170.849/0001-15;2023-12-31;17;135989;DESKTOP S.A.;312534;Capital Autorizado;2021-05-13;0.00;;115000000;0;115000000
08.213.823/0001-07;2023-12-31;6;135236;AURA ALMAS MINERAÇÃO S.A.;311030;Capital Emitido;2022-05-16;137909166.00;;137909166;0;137909166
08.213.823/0001-07;2023-12-31;6;135236;AURA ALMAS MINERAÇÃO S.A.;311031;Capital Subscrito;2022-05-16;137909166.00;;137909166;0;137909166
08.213.823/0001-07;2023-12-31;6;135236;AURA ALMAS MINERAÇÃO S.A.;311032;Capital Integralizado;2022-05-16;137909166.00;;137909166;0;137909166
08.262.121/0001-13;2023-12-31;3;138147;ALUBAR METAIS E CABOS S.A.;315758;Capital Emitido;2011-01-31;87114193.00;Não aplicável;87114193;0;87114193
08.262.121/0001-13;2023-12-31;3;138147;ALUBAR METAIS E CABOS S.A.;315759;Capital Subscrito;2011-01-31;87114193.00;Não aplicável;87114193;0;87114193
08.262.121/0001-13;2023-12-31;3;138147;ALUBAR METAIS E CABOS S.A.;315760;Capital Autorizado;2011-01-31;150000000.00;Não aplicável;150000000;0;150000000
08.262.121/0001-13;2023-12-31;3;138147;ALUBAR METAIS E CABOS S.A.;315761;Capital Integralizado;2011-01-31;87114193.00;Não aplicável;87114193;0;87114193
08.294.224/0001-65;2023-12-31;12;137694;JHSF PARTICIPACOES S.A.;314657;Capital Subscrito;2022-05-16;1865949654.57;;679328541;0;679328541
08.294.224/0001-65;2023-12-31;12;137694;JHSF PARTICIPACOES S.A.;314658;Capital Subscrito;2022-05-16;1865949654.57;;679328541;0;679328541
08.294.224/0001-65;2023-12-31;12;137694;JHSF PARTICIPACOES S.A.;314659;Capital Integralizado;2022-05-16;1865949654.57;;679328541;0;679328541
08.294.224/0001-65;2023-12-31;12;137694;JHSF PARTICIPACOES S.A.;314660;Capital Autorizado;2021-09-08;0.00;;752000000;0;752000000
08.312.229/0001-73;2023-12-31;8;137519;EZ TEC EMPREEND. E PARTICIPACOES S.A.;314413;Capital Emitido;2022-05-12;2888996908.17;Totalmente integralizado;220989103;0;220989103
08.312.229/0001-73;2023-12-31;8;137519;EZ TEC EMPREEND. E PARTICIPACOES S.A.;314414;Capital Subscrito;2022-05-12;2888996908.17;Totalmente integralizado;220989103;0;220989103
08.312.229/0001-73;2023-12-31;8;137519;EZ TEC EMPREEND. E PARTICIPACOES S.A.;314415;Capital Integralizado;2022-05-12;2888996908.17;;220989103;0;220989103
08.312.229/0001-73;2023-12-31;8;137519;EZ TEC EMPREEND. E PARTICIPACOES S.A.;314416;Capital Autorizado;2019-04-26;0.00;;300000000;0;300000000
08.322.396/0001-03;2023-03-31;4;130511;CERRADINHO BIOENERGIA S.A.;301384;Capital Autorizado;2021-08-17;0.00;;130000000;0;130000000
08.322.396/0001-03;2023-03-31;4;130511;CERRADINHO BIOENERGIA S.A.;301385;Capital Emitido;2018-09-26;472588062.19;N/A;458277128;0;458277128
08.322.396/0001-03;2023-03-31;4;130511;CERRADINHO BIOENERGIA S.A.;301386;Capital Subscrito;2018-09-26;472588062.19;N/A;458277128;0;458277128
08.322.396/0001-03;2023-03-31;4;130511;CERRADINHO BIOENERGIA S.A.;301387;Capital Integralizado;2018-09-26;472588062.19;;458277128;0;458277128
08.324.196/0001-81;2023-12-31;9;136190;CIA ENERGETICA DO RIO GDE NORTE - COSERN;313037;Capital Emitido;2017-03-14;542339236.13;;129746219;38327809;168074028
08.324.196/0001-81;2023-12-31;9;136190;CIA ENERGETICA DO RIO GDE NORTE - COSERN;313038;Capital Subscrito;2017-03-14;542339236.13;;129746219;38327809;168074028
08.324.196/0001-81;2023-12-31;9;136190;CIA ENERGETICA DO RIO GDE NORTE - COSERN;313039;Capital Integralizado;2017-03-14;542339236.13;;129746219;38327809;168074028
08.343.492/0001-20;2023-12-31;19;137479;MRV ENGENHARIA E PARTICIPACOES S.A.;314389;Capital Emitido;2024-01-09;5980308809.35;;562826671;0;562826671
08.343.492/0001-20;2023-12-31;19;137479;MRV ENGENHARIA E PARTICIPACOES S.A.;314390;Capital Subscrito;2024-01-09;5980308809.35;;562826671;0;562826671
08.343.492/0001-20;2023-12-31;19;137479;MRV ENGENHARIA E PARTICIPACOES S.A.;314391;Capital Integralizado;2024-01-09;5980308809.35;;562826671;0;562826671
08.343.492/0001-20;2023-12-31;19;137479;MRV ENGENHARIA E PARTICIPACOES S.A.;314392;Capital Autorizado;2019-04-19;7000000000.00;;0;0;0
08.364.948/0001-38;2023-12-31;7;135895;ALUPAR INVESTIMENTO S/A;312283;Capital Emitido;2024-04-19;3673567896.76;;645667575;305179157;950846732
08.364.948/0001-38;2023-12-31;7;135895;ALUPAR INVESTIMENTO S/A;312284;Capital Subscrito;2024-04-19;3673567896.76;;645667575;305179157;950846732
08.364.948/0001-38;2023-12-31;7;135895;ALUPAR INVESTIMENTO S/A;312285;Capital Integralizado;2024-04-19;3673567896.76;;645667575;305179157;950846732
08.364.948/0001-38;2023-12-31;7;135895;ALUPAR INVESTIMENTO S/A;312286;Capital Autorizado;2017-05-15;0.00;;42862148;42862148;85724296
08.397.078/0001-01;2023-12-31;6;136026;GSH CORP PARTICIPAÇÕES S.A.;312622;Capital Emitido;2021-12-30;93524815.00;Totalmente integralizado;229371078;43385771;272756849
08.397.078/0001-01;2023-12-31;6;136026;GSH CORP PARTICIPAÇÕES S.A.;312623;Capital Subscrito;2021-12-30;93524815.00;Totalmente integralizado;229371078;43385771;272756849
08.397.078/0001-01;2023-12-31;6;136026;GSH CORP PARTICIPAÇÕES S.A.;312624;Capital Integralizado;2021-12-30;93524815.00;;229371078;43385771;272756849
08.397.078/0001-01;2023-12-31;6;136026;GSH CORP PARTICIPAÇÕES S.A.;312625;Capital Autorizado;2021-12-30;0.00;;1000000000;0;1000000000
08.402.943/0001-52;2023-12-31;3;137765;GUARARAPES CONFECCOES S.A.;314867;Capital Autorizado;2019-12-11;0.00;-;524160000;0;524160000
08.402.943/0001-52;2023-12-31;3;137765;GUARARAPES CONFECCOES S.A.;314868;Capital Emitido;2019-04-30;3100000000.00;-;499200000;0;499200000
08.402.943/0001-52;2023-12-31;3;137765;GUARARAPES CONFECCOES S.A.;314869;Capital Subscrito;2019-04-30;3100000000.00;-;499200000;0;499200000
08.402.943/0001-52;2023-12-31;3;137765;GUARARAPES CONFECCOES S.A.;314870;Capital Integralizado;2019-04-30;3100000000.00;-;499200000;0;499200000
08.424.178/0001-71;2023-12-31;1;127296;TECBLU TECELAGEM BLUMENAU S.A.;293413;Capital Subscrito;2006-01-06;44070179.95;;18089;102590;120679
08.439.659/0001-50;2023-12-31;7;137880;CPFL ENERGIAS RENOVÁVEIS S.A.;315131;Capital Emitido;2020-09-23;4032291914.16;Não há;593782504;0;593782504
08.439.659/0001-50;2023-12-31;7;137880;CPFL ENERGIAS RENOVÁVEIS S.A.;315132;Capital Subscrito;2020-09-23;4032291914.16;Não há;593782504;0;593782504
08.439.659/0001-50;2023-12-31;7;137880;CPFL ENERGIAS RENOVÁVEIS S.A.;315133;Capital Integralizado;2020-09-23;4032291914.16;;593782504;0;593782504
08.439.659/0001-50;2023-12-31;7;137880;CPFL ENERGIAS RENOVÁVEIS S.A.;315134;Capital Autorizado;2012-05-31;1250000000.00;;0;0;0
08.467.115/0001-00;2023-12-31;10;137686;CIA ESTADUAL DE DISTRIB ENER ELET-CEEE-D;314651;Capital Emitido;2021-07-05;3385861097.24;;68090916;164014;68254930
08.467.115/0001-00;2023-12-31;10;137686;CIA ESTADUAL DE DISTRIB ENER ELET-CEEE-D;314652;Capital Subscrito;2021-07-05;3385861097.24;;68090916;164014;68254930
08.467.115/0001-00;2023-12-31;10;137686;CIA ESTADUAL DE DISTRIB ENER ELET-CEEE-D;314653;Capital Integralizado;2021-07-05;3385861097.24;;68090916;164014;68254930
08.534.605/0001-74;2023-12-31;10;136613;RENOVA ENERGIA S.A. - EM RECUPERAÇÃO JUDICIAL;313422;Capital Emitido;2023-02-02;4170394390.17;;124741981;124741975;249483956
08.534.605/0001-74;2023-12-31;10;136613;RENOVA ENERGIA S.A. - EM RECUPERAÇÃO JUDICIAL;313423;Capital Integralizado;2023-02-02;4170394390.17;;124741981;124741975;249483956
08.534.605/0001-74;2023-12-31;10;136613;RENOVA ENERGIA S.A. - EM RECUPERAÇÃO JUDICIAL;313424;Capital Integralizado;2022-08-29;4139097532.13;;122073879;122073867;244147746
08.534.605/0001-74;2023-12-31;10;136613;RENOVA ENERGIA S.A. - EM RECUPERAÇÃO JUDICIAL;313425;Capital Integralizado;2021-08-23;3349936049.26;;55521868;53958180;109480048
08.534.605/0001-74;2023-12-31;10;136613;RENOVA ENERGIA S.A. - EM RECUPERAÇÃO JUDICIAL;313426;Capital Integralizado;2021-05-06;3295172753.48;;50854986;49287480;100142466
08.534.605/0001-74;2023-12-31;10;136613;RENOVA ENERGIA S.A. - EM RECUPERAÇÃO JUDICIAL;313427;Capital Emitido;2016-12-23;2960775976.98;;31352518;10367206;41719724
08.534.605/0001-74;2023-12-31;10;136613;RENOVA ENERGIA S.A. - EM RECUPERAÇÃO JUDICIAL;313428;Capital Integralizado;2016-12-23;2960775976.98;;329805243;87392001;417197244
08.534.605/0001-74;2023-12-31;10;136613;RENOVA ENERGIA S.A. - EM RECUPERAÇÃO JUDICIAL;313429;Capital Autorizado;2014-12-22;831605609.83;;0;0;0
08.560.444/0001-93;2023-12-31;6;135934;CIA CELG DE PARTICIPACOES - CELGPAR;312401;Capital Subscrito;2023-08-17;602350701.85;30;79676502;0;79676502
08.574.411/0001-00;2023-12-31;5;137653;PRÁTICA PRODUTOS S.A.;314569;Capital Integralizado;2023-12-15;29068287.53;N/A;3355031;0;3355031
08.613.550/0001-98;2023-12-31;9;135995;NEXPE PARTICIPAÇÕES S.A;312549;Capital Emitido;2022-12-27;828684951.80;;2655569;0;2655569
08.613.550/0001-98;2023-12-31;9;135995;NEXPE PARTICIPAÇÕES S.A;312550;Capital Subscrito;2022-12-27;828684951.80;;2655569;0;2655569
08.613.550/0001-98;2023-12-31;9;135995;NEXPE PARTICIPAÇÕES S.A;312551;Capital Integralizado;2022-12-27;828684951.80;;2655569;0;2655569
08.613.550/0001-98;2023-12-31;9;135995;NEXPE PARTICIPAÇÕES S.A;312552;Capital Autorizado;2021-01-12;0.00;;500000000;0;500000000
08.764.621/0001-53;2023-12-31;3;130729;GENERAL SHOPPING E OUTLETS DO BRASIL BRASIL S.A.;302160;Capital Emitido;2019-12-11;389625569.00;;1928769;0;1928769
08.764.621/0001-53;2023-12-31;3;130729;GENERAL SHOPPING E OUTLETS DO BRASIL BRASIL S.A.;302161;Capital Subscrito;2019-12-11;389625569.00;;1928769;0;1928769
08.764.621/0001-53;2023-12-31;3;130729;GENERAL SHOPPING E OUTLETS DO BRASIL BRASIL S.A.;302162;Capital Integralizado;2019-12-11;389625569.00;;1928769;0;1928769
08.764.621/0001-53;2023-12-31;3;130729;GENERAL SHOPPING E OUTLETS DO BRASIL BRASIL S.A.;302163;Capital Autorizado;2016-04-29;389625569.00;;95000000;0;95000000
08.769.451/0001-08;2023-12-31;5;136988;VIRGO COMPANHIA DE SECURITIZAÇÃO;313850;Capital Autorizado;2024-04-30;40236642.00;;35536642;0;35536642
08.769.451/0001-08;2023-12-31;5;136988;VIRGO COMPANHIA DE SECURITIZAÇÃO;313851;Capital Subscrito;2022-12-30;35536642.00;;35536642;0;35536642
08.769.451/0001-08;2023-12-31;5;136988;VIRGO COMPANHIA DE SECURITIZAÇÃO;313852;Capital Integralizado;2022-04-20;35536642.00;;35536642;0;35536642
08.773.135/0001-00;2023-12-31;12;136052;2W ECOBANK S.A.;312678;Capital Autorizado;2020-07-14;0.00;Não aplicável;398000000;0;398000000
08.773.135/0001-00;2023-12-31;12;136052;2W ECOBANK S.A.;312679;Capital Emitido;2017-12-31;145213469.39;Não aplicável;113548407;0;113548407
08.773.135/0001-00;2023-12-31;12;136052;2W ECOBANK S.A.;312680;Capital Subscrito;2017-12-31;145213469.39;Não aplicável;113548407;0;113548407
08.773.135/0001-00;2023-12-31;12;136052;2W ECOBANK S.A.;312681;Capital Integralizado;2017-12-31;145213469.39;Não aplicável;113548407;0;113548407
08.773.191/0001-36;2023-12-31;3;136984;BRASILIANA PARTICIPAÇÕES S/A;313840;Capital Emitido;2019-04-30;85298676.16;;507692309;42307699;550000008
08.773.191/0001-36;2023-12-31;3;136984;BRASILIANA PARTICIPAÇÕES S/A;313841;Capital Subscrito;2019-04-30;85298676.16;;507692309;42307699;550000008
08.773.191/0001-36;2023-12-31;3;136984;BRASILIANA PARTICIPAÇÕES S/A;313842;Capital Integralizado;2019-04-30;85298676.16;;507692309;42307699;550000008
08.773.191/0001-36;2023-12-31;3;136984;BRASILIANA PARTICIPAÇÕES S/A;313843;Capital Emitido;2018-04-27;111810306.54;;507692309;42307699;550000008
08.773.191/0001-36;2023-12-31;3;136984;BRASILIANA PARTICIPAÇÕES S/A;313844;Capital Subscrito;2018-04-27;111810306.54;;507692309;42307699;550000008
08.773.191/0001-36;2023-12-31;3;136984;BRASILIANA PARTICIPAÇÕES S/A;313845;Capital Integralizado;2018-04-27;111810306.54;;507692309;42307699;550000008
08.795.211/0001-70;2023-12-31;6;136568;MAESTRO LOCADORA DE VEICULOS S.A.;313319;Capital Integralizado;2023-04-10;55500633.05;;26009820;0;26009820
08.795.211/0001-70;2023-12-31;6;136568;MAESTRO LOCADORA DE VEICULOS S.A.;313320;Capital Autorizado;2023-04-10;3765643.83;;0;0;0
08.795.211/0001-70;2023-12-31;6;136568;MAESTRO LOCADORA DE VEICULOS S.A.;313321;Capital Emitido;2023-04-10;55500633.05;;26009820;0;26009820
08.795.211/0001-70;2023-12-31;6;136568;MAESTRO LOCADORA DE VEICULOS S.A.;313322;Capital Subscrito;2023-04-10;55500633.05;;26009820;0;26009820
08.797.760/0001-83;2023-12-31;10;137337;CURY CONSTRUTORA E INCORPORADORA S.A.;314308;Capital Emitido;2020-09-17;306846633.00;;291875088;0;291875088
08.797.760/0001-83;2023-12-31;10;137337;CURY CONSTRUTORA E INCORPORADORA S.A.;314309;Capital Subscrito;2020-09-17;306846633.00;;291875088;0;291875088
08.797.760/0001-83;2023-12-31;10;137337;CURY CONSTRUTORA E INCORPORADORA S.A.;314310;Capital Integralizado;2020-09-17;306846633.00;;291875088;0;291875088
08.797.760/0001-83;2023-12-31;10;137337;CURY CONSTRUTORA E INCORPORADORA S.A.;314311;Capital Autorizado;2024-04-30;1000000000.00;;0;0;0
08.801.621/0001-86;2023-12-31;9;135971;SYN PROP & TECH S.A.;312495;Capital Emitido;2020-11-11;1663313371.47;Não se aplica;152644445;0;152644445
08.801.621/0001-86;2023-12-31;9;135971;SYN PROP & TECH S.A.;312496;Capital Emitido;2019-11-29;1663313371.47;Não se Aplica;165113612;0;165113612
08.801.621/0001-86;2023-12-31;9;135971;SYN PROP & TECH S.A.;312497;Capital Integralizado;2024-04-17;1463313371.47;Não se aplica;152644445;0;152644445
08.801.621/0001-86;2023-12-31;9;135971;SYN PROP & TECH S.A.;312498;Capital Subscrito;2024-04-17;1463313371.47;Não se aplica;152644445;0;152644445
08.807.432/0001-10;2023-12-31;18;137953;YDUQS PARTICIPACOES S.A.;315277;Capital Emitido;2018-06-13;1139887263.22;N/A;309088851;0;309088851
08.807.432/0001-10;2023-12-31;18;137953;YDUQS PARTICIPACOES S.A.;315278;Capital Subscrito;2018-06-13;1139887263.22;N/A;309088851;0;309088851
08.807.432/0001-10;2023-12-31;18;137953;YDUQS PARTICIPACOES S.A.;315279;Capital Integralizado;2018-06-13;1139887263.22;N/A;309088851;0;309088851
08.807.432/0001-10;2023-12-31;18;137953;YDUQS PARTICIPACOES S.A.;315280;Capital Autorizado;2007-03-31;0.00;N/A;1000000000;0;1000000000
08.810.422/0001-34;2023-12-31;1;128027;GUARARAPES PAINÉIS S.A.;295687;Capital Autorizado;2020-12-15;0.00;;300000000;0;300000000
08.810.422/0001-34;2023-12-31;1;128027;GUARARAPES PAINÉIS S.A.;295688;Capital Emitido;2020-11-04;241239491.31;;97524234;0;97524234
08.810.422/0001-34;2023-12-31;1;128027;GUARARAPES PAINÉIS S.A.;295689;Capital Subscrito;2020-11-04;241239491.31;;97524234;0;97524234
08.810.422/0001-34;2023-12-31;1;128027;GUARARAPES PAINÉIS S.A.;295690;Capital Integralizado;2020-11-04;241239491.31;;97524234;0;97524234
08.811.643/0001-27;2023-12-31;6;137607;TRISUL S.A.;314454;Capital Autorizado;2022-04-26;0.00;;250000000;0;250000000
08.811.643/0001-27;2023-12-31;6;137607;TRISUL S.A.;314455;Capital Emitido;2019-09-12;866080000.00;;186617538;0;186617538
08.811.643/0001-27;2023-12-31;6;137607;TRISUL S.A.;314456;Capital Subscrito;2019-09-12;866080000.00;;186617538;0;186617538
08.811.643/0001-27;2023-12-31;6;137607;TRISUL S.A.;314457;Capital Integralizado;2019-09-12;866080000.00;;186617538;0;186617538
08.822.767/0001-08;2023-12-31;1;127970;CONCESSIONÁRIA DA RODOVIA MG-050 S.A.;295559;Capital Emitido;2022-12-27;845446594.41;;1414737102;0;1414737102
08.822.767/0001-08;2023-12-31;1;127970;CONCESSIONÁRIA DA RODOVIA MG-050 S.A.;295560;Capital Subscrito;2022-12-27;845446594.41;;1414737102;0;1414737102
08.822.767/0001-08;2023-12-31;1;127970;CONCESSIONÁRIA DA RODOVIA MG-050 S.A.;295561;Capital Integralizado;2022-12-27;845446594.41;;1414737102;0;1414737102
08.827.501/0001-58;2023-12-31;8;135985;AEGEA SANEAMENTO E PARTICIPAÇÕES S.A.;312521;Capital Emitido;2023-02-01;1266449826.54;n/a;709956474;310300113;1020256587
08.827.501/0001-58;2023-12-31;8;135985;AEGEA SANEAMENTO E PARTICIPAÇÕES S.A.;312522;Capital Subscrito;2023-02-01;1266449826.54;n/a;709956474;310300113;1020256587
08.827.501/0001-58;2023-12-31;8;135985;AEGEA SANEAMENTO E PARTICIPAÇÕES S.A.;312523;Capital Integralizado;2023-02-01;1266449826.54;n/a;709956474;310300113;1020256587
08.827.501/0001-58;2023-12-31;8;135985;AEGEA SANEAMENTO E PARTICIPAÇÕES S.A.;312524;Capital Autorizado;2023-02-01;0.00;;0;0;0
08.873.873/0001-10;2023-12-31;7;135928;ECORODOVIAS CONCESSÕES E SERVIÇOS S.A.;312378;Capital Emitido;2023-12-15;2109395697.00;;2109395697;0;2109395697
08.873.873/0001-10;2023-12-31;7;135928;ECORODOVIAS CONCESSÕES E SERVIÇOS S.A.;312379;Capital Integralizado;2023-12-15;2109395697.00;;2109395697;0;2109395697
08.873.873/0001-10;2023-12-31;7;135928;ECORODOVIAS CONCESSÕES E SERVIÇOS S.A.;312380;Capital Autorizado;2021-09-23;2350000000.00;;0;0;0
08.873.873/0001-10;2023-12-31;7;135928;ECORODOVIAS CONCESSÕES E SERVIÇOS S.A.;312381;Capital Subscrito;2023-12-15;2109395697.00;;2109395697;0;2109395697
08.902.291/0001-15;2023-12-31;4;135595;CSN MINERAÇÃO S.A.;311594;Capital Emitido;2022-05-18;7473979884.36;Não aplicável;5485338838;0;5485338838
08.902.291/0001-15;2023-12-31;4;135595;CSN MINERAÇÃO S.A.;311595;Capital Subscrito;2022-05-18;7473979884.36;Não aplicável;5485338838;0;5485338838
08.902.291/0001-15;2023-12-31;4;135595;CSN MINERAÇÃO S.A.;311596;Capital Integralizado;2022-05-18;7473979884.36;;5485338838;0;5485338838
08.902.291/0001-15;2023-12-31;4;135595;CSN MINERAÇÃO S.A.;311597;Capital Autorizado;2020-10-15;1800000000.00;;0;0;0
08.935.054/0001-50;2023-12-31;2;133497;MULTINER S/A;307930;Capital Integralizado;2017-11-21;855827579.38;;7877740;6843557;14721297
09.041.168/0001-10;2023-12-31;9;136085;LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES;312755;Capital Emitido;2022-04-19;2753976285.73;;102159154;0;102159154
09.041.168/0001-10;2023-12-31;9;136085;LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES;312756;Capital Autorizado;2022-04-19;3700000000.00;;0;0;0
09.041.168/0001-10;2023-12-31;9;136085;LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES;312757;Capital Autorizado;2021-03-17;3000000000.00;;0;0;0
09.041.168/0001-10;2023-12-31;9;136085;LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES;312758;Capital Subscrito;2019-10-22;2753976285.73;;102159154;0;102159154
09.041.168/0001-10;2023-12-31;9;136085;LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES;312759;Capital Integralizado;2019-10-22;2753976285.73;;102159154;0;102159154
09.042.817/0001-05;2023-12-31;17;138088;BEMOBI MOBILE TECH S.A.;315621;Capital Emitido;2023-08-10;1277508722.55;N/A;87003692;0;87003692
09.042.817/0001-05;2023-12-31;17;138088;BEMOBI MOBILE TECH S.A.;315622;Capital Subscrito;2023-08-10;1277508722.55;N/A;87003692;0;87003692
