CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Data_Inicio_Exercicio_Social;Data_Fim_Exercicio_Social;Orgao_Administracao;Quantidade_Total_Membros;Quantidade_Membros_Remunerados;Bonus_Valor_Minimo;Bonus_Valor_Maximo;Bonus_Valor_Metas_Atingidas;Bonus_Valor_Efetivo;Participacao_Valor_Minimo;Participacao_Valor_Maximo;Participacao_Valor_Metas_Atingidas;Participacao_Valor_Efetivo
08.902.291/0001-15;2023-12-31;4;135595;CSN MINERAÇÃO S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;4.00;3.00;0.00;0.00;21827116.00;6964966.00;0.00;0.00;0.00;0.00
08.902.291/0001-15;2023-12-31;4;135595;CSN MINERAÇÃO S.A.;2021-01-01;2021-12-31;Conselho de Administração;3.33;3.33;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
08.902.291/0001-15;2023-12-31;4;135595;CSN MINERAÇÃO S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;3.67;3.67;0.00;25060340.00;21827116.00;2617683.00;0.00;0.00;0.00;0.00
08.902.291/0001-15;2023-12-31;4;135595;CSN MINERAÇÃO S.A.;2020-01-01;2020-12-31;Conselho de Administração;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
08.902.291/0001-15;2023-12-31;4;135595;CSN MINERAÇÃO S.A.;2020-01-01;2020-12-31;Diretoria Estatutária;3.00;3.00;0.00;5082768.00;5082768.00;1711571.00;0.00;0.00;0.00;0.00
09.041.168/0001-10;2023-12-31;9;136085;LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES;2022-01-01;2022-12-31;Conselho de Administração;7.00;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
09.041.168/0001-10;2023-12-31;9;136085;LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES;2022-01-01;2022-12-31;Diretoria Estatutária;3.00;3.00;0.00;2330000.00;2330000.00;2330772.00;0.00;0.00;0.00;0.00
09.041.168/0001-10;2023-12-31;9;136085;LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES;2022-01-01;2022-12-31;Conselho Fiscal;3.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
09.041.168/0001-10;2023-12-31;9;136085;LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES;2021-01-01;2021-12-31;Conselho de Administração;7.00;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
09.041.168/0001-10;2023-12-31;9;136085;LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES;2021-01-01;2021-12-31;Diretoria Estatutária;3.00;3.00;0.00;2000000.00;2000000.00;1425403.00;0.00;0.00;0.00;0.00
09.041.168/0001-10;2023-12-31;9;136085;LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES;2021-01-01;2021-12-31;Conselho Fiscal;3.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
09.041.168/0001-10;2023-12-31;9;136085;LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES;2020-01-01;2020-12-31;Conselho de Administração;7.00;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
09.041.168/0001-10;2023-12-31;9;136085;LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES;2020-01-01;2020-12-31;Diretoria Estatutária;3.00;3.00;0.00;1516000.00;1516000.00;979909.00;0.00;0.00;0.00;0.00
09.041.168/0001-10;2023-12-31;9;136085;LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES;2023-01-01;2023-12-31;Conselho de Administração;7.00;6.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
09.041.168/0001-10;2023-12-31;9;136085;LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES;2023-01-01;2023-12-31;Diretoria Estatutária;3.00;3.00;0.00;2690000.00;2690000.00;0.00;0.00;0.00;0.00;0.00
09.041.168/0001-10;2023-12-31;9;136085;LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES;2023-01-01;2023-12-31;Conselho Fiscal;3.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
09.042.817/0001-05;2023-12-31;17;138088;BEMOBI MOBILE TECH S.A.;2023-01-01;2023-12-31;Conselho de Administração;6.00;4.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
09.042.817/0001-05;2023-12-31;17;138088;BEMOBI MOBILE TECH S.A.;2023-01-01;2023-12-31;Conselho Fiscal;3.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
09.042.817/0001-05;2023-12-31;17;138088;BEMOBI MOBILE TECH S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;4.00;4.00;0.00;0.00;0.00;0.00;0.00;5210674.00;2605337.00;0.00
09.042.817/0001-05;2023-12-31;17;138088;BEMOBI MOBILE TECH S.A.;2022-01-01;2022-12-31;Conselho de Administração;5.30;3.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
09.042.817/0001-05;2023-12-31;17;138088;BEMOBI MOBILE TECH S.A.;2022-01-01;2022-12-31;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
09.042.817/0001-05;2023-12-31;17;138088;BEMOBI MOBILE TECH S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;3.00;3.00;0.00;0.00;0.00;0.00;0.00;4252000.00;2126000.00;1986000.00
09.042.817/0001-05;2023-12-31;17;138088;BEMOBI MOBILE TECH S.A.;2021-01-01;2021-12-31;Conselho de Administração;5.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
09.042.817/0001-05;2023-12-31;17;138088;BEMOBI MOBILE TECH S.A.;2021-01-01;2021-12-31;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
09.042.817/0001-05;2023-12-31;17;138088;BEMOBI MOBILE TECH S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;2.00;2.00;0.00;0.00;0.00;0.00;0.00;2100000.00;1400000.00;1102496.00
09.042.817/0001-05;2023-12-31;17;138088;BEMOBI MOBILE TECH S.A.;2020-01-01;2020-12-31;Conselho de Administração;1.25;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
09.042.817/0001-05;2023-12-31;17;138088;BEMOBI MOBILE TECH S.A.;2020-01-01;2020-12-31;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
09.042.817/0001-05;2023-12-31;17;138088;BEMOBI MOBILE TECH S.A.;2020-01-01;2020-12-31;Diretoria Estatutária;2.25;2.25;0.00;0.00;0.00;0.00;0.00;2900000.00;1450000.00;1450000.00
09.053.134/0001-45;2023-12-31;5;133317;ELFA MEDICAMENTOS S.A.;2023-01-01;2023-12-31;Conselho de Administração;7.00;4.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
09.053.134/0001-45;2023-12-31;5;133317;ELFA MEDICAMENTOS S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;5.00;5.00;0.00;8479350.00;5139000.00;0.00;0.00;0.00;0.00;0.00
09.053.134/0001-45;2023-12-31;5;133317;ELFA MEDICAMENTOS S.A.;2023-01-01;2023-12-31;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
09.053.134/0001-45;2023-12-31;5;133317;ELFA MEDICAMENTOS S.A.;2022-01-01;2022-12-31;Conselho de Administração;7.00;3.00;0.00;0.00;0.00;2351201.00;0.00;0.00;0.00;0.00
09.053.134/0001-45;2023-12-31;5;133317;ELFA MEDICAMENTOS S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;4.00;4.00;0.00;16507334.78;11790953.41;7892212.91;0.00;0.00;0.00;0.00
09.053.134/0001-45;2023-12-31;5;133317;ELFA MEDICAMENTOS S.A.;2022-01-01;2022-12-31;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
09.053.134/0001-45;2023-12-31;5;133317;ELFA MEDICAMENTOS S.A.;2021-01-01;2021-12-31;Conselho de Administração;6.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
09.053.134/0001-45;2023-12-31;5;133317;ELFA MEDICAMENTOS S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;7.00;7.00;795966.66;11812335.00;4375333.33;3327295.41;0.00;0.00;0.00;0.00
09.053.134/0001-45;2023-12-31;5;133317;ELFA MEDICAMENTOS S.A.;2021-01-01;2021-12-31;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
09.053.134/0001-45;2023-12-31;5;133317;ELFA MEDICAMENTOS S.A.;2020-01-01;2020-12-31;Conselho de Administração;7.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
09.053.134/0001-45;2023-12-31;5;133317;ELFA MEDICAMENTOS S.A.;2020-01-01;2020-12-31;Diretoria Estatutária;6.00;4.42;308453.26;8746786.40;3434379.12;298502.60;0.00;0.00;0.00;0.00
09.053.134/0001-45;2023-12-31;5;133317;ELFA MEDICAMENTOS S.A.;2020-01-01;2020-12-31;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
09.112.685/0001-32;2023-12-31;6;136743;OSX BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL;2023-01-01;2023-12-31;Conselho de Administração;5.00;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
09.112.685/0001-32;2023-12-31;6;136743;OSX BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL;2023-01-01;2023-12-31;Diretoria Estatutária;2.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
09.112.685/0001-32;2023-12-31;6;136743;OSX BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL;2020-01-01;2020-12-31;Conselho de Administração;3.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
09.112.685/0001-32;2023-12-31;6;136743;OSX BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL;2020-01-01;2020-12-31;Diretoria Estatutária;2.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
09.112.685/0001-32;2023-12-31;6;136743;OSX BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL;2021-01-01;2021-12-31;Conselho de Administração;4.25;2.96;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
09.112.685/0001-32;2023-12-31;6;136743;OSX BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL;2021-01-01;2021-12-31;Diretoria Estatutária;2.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
09.112.685/0001-32;2023-12-31;6;136743;OSX BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL;2022-01-01;2022-12-31;Conselho de Administração;4.33;4.33;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
09.112.685/0001-32;2023-12-31;6;136743;OSX BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL;2022-01-01;2022-12-31;Diretoria Estatutária;2.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
09.114.805/0001-30;2023-12-31;13;137832;OCEANPACT SERVIÇOS MARITIMOS S.A.;2023-01-01;2023-12-31;Conselho de Administração;6.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
09.114.805/0001-30;2023-12-31;13;137832;OCEANPACT SERVIÇOS MARITIMOS S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;8.83;8.83;0.00;9151303.20;4692976.00;0.00;0.00;0.00;0.00;0.00
09.114.805/0001-30;2023-12-31;13;137832;OCEANPACT SERVIÇOS MARITIMOS S.A.;2022-01-01;2022-12-31;Conselho de Administração;5.67;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
09.114.805/0001-30;2023-12-31;13;137832;OCEANPACT SERVIÇOS MARITIMOS S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;9.00;9.00;510600.00;8417760.00;4316800.00;1038063.00;0.00;0.00;0.00;0.00
09.114.805/0001-30;2023-12-31;13;137832;OCEANPACT SERVIÇOS MARITIMOS S.A.;2021-01-01;2021-12-31;Conselho de Administração;5.00;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
09.114.805/0001-30;2023-12-31;13;137832;OCEANPACT SERVIÇOS MARITIMOS S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;9.00;9.00;3000000.00;5500000.00;5500000.00;1503599.03;0.00;0.00;0.00;0.00
09.114.805/0001-30;2023-12-31;13;137832;OCEANPACT SERVIÇOS MARITIMOS S.A.;2020-01-01;2020-12-31;Conselho de Administração;3.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
09.114.805/0001-30;2023-12-31;13;137832;OCEANPACT SERVIÇOS MARITIMOS S.A.;2020-01-01;2020-12-31;Diretoria Estatutária;8.50;8.50;0.00;0.00;0.00;1449290.76;0.00;0.00;0.00;0.00
09.146.451/0001-06;2023-12-31;8;135850;KALLAS INCORPORAÇÕES E CONSTRUÇÕES S.A.;2023-01-01;2023-12-31;Conselho de Administração;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
09.146.451/0001-06;2023-12-31;8;135850;KALLAS INCORPORAÇÕES E CONSTRUÇÕES S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;1.00;1.00;0.00;5640000.00;5640000.00;0.00;0.00;0.00;0.00;0.00
09.146.451/0001-06;2023-12-31;8;135850;KALLAS INCORPORAÇÕES E CONSTRUÇÕES S.A.;2022-01-01;2022-12-31;Conselho de Administração;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
09.146.451/0001-06;2023-12-31;8;135850;KALLAS INCORPORAÇÕES E CONSTRUÇÕES S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;2.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
09.146.451/0001-06;2023-12-31;8;135850;KALLAS INCORPORAÇÕES E CONSTRUÇÕES S.A.;2021-01-01;2021-12-31;Conselho de Administração;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
09.146.451/0001-06;2023-12-31;8;135850;KALLAS INCORPORAÇÕES E CONSTRUÇÕES S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
09.146.451/0001-06;2023-12-31;8;135850;KALLAS INCORPORAÇÕES E CONSTRUÇÕES S.A.;2020-01-01;2020-12-31;Conselho de Administração;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
09.146.451/0001-06;2023-12-31;8;135850;KALLAS INCORPORAÇÕES E CONSTRUÇÕES S.A.;2020-01-01;2020-12-31;Diretoria Estatutária;4.16;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
09.229.201/0001-30;2023-12-31;7;135939;GPS PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;2023-01-01;2023-12-31;Conselho de Administração;9.00;6.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
09.229.201/0001-30;2023-12-31;7;135939;GPS PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;6.00;6.00;0.00;0.00;0.00;0.00;0.00;92402540.00;84002309.00;0.00
09.229.201/0001-30;2023-12-31;7;135939;GPS PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;2023-01-01;2023-12-31;Conselho Fiscal;6.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
09.229.201/0001-30;2023-12-31;7;135939;GPS PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;2022-01-01;2022-12-31;Conselho de Administração;9.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
09.229.201/0001-30;2023-12-31;7;135939;GPS PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;2022-01-01;2022-12-31;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
09.229.201/0001-30;2023-12-31;7;135939;GPS PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;6.00;6.00;0.00;0.00;0.00;0.00;59944880.00;73265965.00;66605422.00;60885109.00
09.229.201/0001-30;2023-12-31;7;135939;GPS PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;2021-01-01;2021-12-31;Conselho de Administração;11.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
09.229.201/0001-30;2023-12-31;7;135939;GPS PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;2021-01-01;2021-12-31;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
09.229.201/0001-30;2023-12-31;7;135939;GPS PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;5.00;5.00;0.00;0.00;0.00;0.00;37267448.00;50420664.00;43844056.00;48201031.00
09.229.201/0001-30;2023-12-31;7;135939;GPS PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;2020-01-01;2020-12-31;Conselho de Administração;15.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
09.229.201/0001-30;2023-12-31;7;135939;GPS PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;2020-01-01;2020-12-31;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
09.229.201/0001-30;2023-12-31;7;135939;GPS PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;2020-01-01;2020-12-31;Diretoria Estatutária;4.00;4.00;0.00;0.00;0.00;0.00;32233700.00;43610300.00;37922000.00;39569692.00
09.267.996/0001-70;2023-12-31;9;137987;YUNY INCORPORADORA HOLDING S.A.;2023-01-01;2023-12-31;Conselho de Administração;2.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
09.267.996/0001-70;2023-12-31;9;137987;YUNY INCORPORADORA HOLDING S.A.;2023-01-01;2023-12-31;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
09.267.996/0001-70;2023-12-31;9;137987;YUNY INCORPORADORA HOLDING S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;2.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
09.288.252/0001-32;2023-12-31;15;138415;ANIMA HOLDING S.A.;2022-01-01;2022-12-31;Conselho de Administração;7.92;7.92;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
09.288.252/0001-32;2023-12-31;15;138415;ANIMA HOLDING S.A.;2022-01-01;2022-12-31;Conselho Fiscal;3.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
09.288.252/0001-32;2023-12-31;15;138415;ANIMA HOLDING S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;5.00;5.00;0.00;4132525.50;2951803.93;2411025.61;0.00;0.00;0.00;0.00
09.288.252/0001-32;2023-12-31;15;138415;ANIMA HOLDING S.A.;2023-01-01;2023-12-31;Conselho de Administração;8.67;8.67;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
09.288.252/0001-32;2023-12-31;15;138415;ANIMA HOLDING S.A.;2023-01-01;2023-12-31;Conselho Fiscal;4.50;4.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
09.288.252/0001-32;2023-12-31;15;138415;ANIMA HOLDING S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;5.75;5.75;0.00;3225872.64;746948.60;0.00;0.00;0.00;0.00;0.00
09.295.063/0001-97;2023-12-31;3;137795;TECHNOS S.A.;2023-01-01;2023-12-31;Conselho de Administração;6.00;6.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
09.295.063/0001-97;2023-12-31;3;137795;TECHNOS S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;2.00;2.00;0.00;0.00;4595528.00;0.00;0.00;4595528.00;4595528.00;0.00
09.295.063/0001-97;2023-12-31;3;137795;TECHNOS S.A.;2022-01-01;2022-12-31;Conselho de Administração;7.00;7.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
09.295.063/0001-97;2023-12-31;3;137795;TECHNOS S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;2.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00;3039749.00;3039749.00
09.295.063/0001-97;2023-12-31;3;137795;TECHNOS S.A.;2021-01-01;2021-12-31;Conselho de Administração;7.00;7.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
09.295.063/0001-97;2023-12-31;3;137795;TECHNOS S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;2.00;2.00;0.00;0.00;0.00;0.00;0.00;1758478.00;1758478.00;1758478.00
09.295.063/0001-97;2023-12-31;3;137795;TECHNOS S.A.;2020-01-01;2020-12-31;Conselho de Administração;5.00;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
09.295.063/0001-97;2023-12-31;3;137795;TECHNOS S.A.;2020-01-01;2020-12-31;Diretoria Estatutária;5.00;4.00;0.00;0.00;0.00;1641215.00;0.00;0.00;0.00;0.00
09.305.994/0001-29;2023-12-31;14;137785;AZUL S.A.;2020-01-01;2020-12-31;Conselho de Administração;11.00;10.25;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
09.305.994/0001-29;2023-12-31;14;137785;AZUL S.A.;2020-01-01;2020-12-31;Diretoria Estatutária;4.00;4.00;2875504.00;6326110.00;5751009.00;178905.00;0.00;0.00;0.00;0.00
09.305.994/0001-29;2023-12-31;14;137785;AZUL S.A.;2021-01-01;2021-12-31;Conselho de Administração;11.00;10.75;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
09.305.994/0001-29;2023-12-31;14;137785;AZUL S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;4.00;4.00;3534416.00;7775715.00;7068832.00;6016259.00;0.00;0.00;0.00;0.00
09.305.994/0001-29;2023-12-31;14;137785;AZUL S.A.;2022-01-01;2022-12-31;Conselho de Administração;11.00;11.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
09.305.994/0001-29;2023-12-31;14;137785;AZUL S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;4.00;4.00;3894884.00;8568744.00;7789768.00;11603168.00;0.00;0.00;0.00;0.00
09.305.994/0001-29;2023-12-31;14;137785;AZUL S.A.;2023-01-01;2023-12-31;Conselho de Administração;11.25;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
09.305.994/0001-29;2023-12-31;14;137785;AZUL S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;4.00;4.00;4256693.00;9364726.00;8513387.00;8649079.00;0.00;0.00;0.00;0.00
09.305.994/0001-29;2023-12-31;14;137785;AZUL S.A.;2023-01-01;2023-12-31;Conselho Fiscal;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
09.325.109/0001-73;2023-12-31;3;134111;AUTOPISTA PLANALTO SUL SA;2022-01-01;2022-12-31;Conselho de Administração;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
09.325.109/0001-73;2023-12-31;3;134111;AUTOPISTA PLANALTO SUL SA;2022-01-01;2022-12-31;Diretoria Estatutária;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
09.325.109/0001-73;2023-12-31;3;134111;AUTOPISTA PLANALTO SUL SA;2023-01-01;2023-12-31;Conselho de Administração;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
09.325.109/0001-73;2023-12-31;3;134111;AUTOPISTA PLANALTO SUL SA;2023-01-01;2023-12-31;Diretoria Estatutária;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
09.346.601/0001-25;2023-12-31;17;137720;B3 S.A. - BRASIL, BOLSA, BALCÃO;2022-01-01;2022-12-31;Diretoria Estatutária;10.00;10.00;31989495.00;50366254.00;36694147.00;26498667.00;0.00;0.00;0.00;0.00
09.346.601/0001-25;2023-12-31;17;137720;B3 S.A. - BRASIL, BOLSA, BALCÃO;2021-01-01;2021-12-31;Diretoria Estatutária;8.25;8.25;0.00;0.00;0.00;0.00;25468763.00;38000000.00;35639828.00;21501257.00
09.346.601/0001-25;2023-12-31;17;137720;B3 S.A. - BRASIL, BOLSA, BALCÃO;2020-01-01;2020-12-31;Diretoria Estatutária;6.00;6.00;0.00;0.00;0.00;0.00;17432438.00;26300000.00;22648202.00;21342500.00
09.346.601/0001-25;2023-12-31;17;137720;B3 S.A. - BRASIL, BOLSA, BALCÃO;2023-01-01;2023-12-31;Diretoria Estatutária;13.00;13.00;32074529.00;56023457.00;43947960.00;0.00;0.00;0.00;0.00;0.00
09.347.516/0001-81;2023-12-31;12;136820;ELETROMIDIA S.A.;2022-01-01;2022-12-31;Conselho de Administração;7.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
09.347.516/0001-81;2023-12-31;12;136820;ELETROMIDIA S.A.;2022-01-01;2022-12-31;Conselho Fiscal;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
09.347.516/0001-81;2023-12-31;12;136820;ELETROMIDIA S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;3.00;2.00;0.00;0.00;0.00;0.00;3024000.00;10608000.00;4800000.00;3510195.08
09.527.023/0001-23;2023-12-31;6;139422;ENVIRONMENTAL ESG PARTICIPAÇÕES S.A.;2020-01-01;2020-12-31;Conselho de Administração;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
09.527.023/0001-23;2023-12-31;6;139422;ENVIRONMENTAL ESG PARTICIPAÇÕES S.A.;2020-01-01;2020-12-31;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
09.527.023/0001-23;2023-12-31;6;139422;ENVIRONMENTAL ESG PARTICIPAÇÕES S.A.;2020-01-01;2020-12-31;Diretoria Estatutária;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
09.527.023/0001-23;2023-12-31;6;139422;ENVIRONMENTAL ESG PARTICIPAÇÕES S.A.;2021-01-01;2021-12-31;Conselho de Administração;4.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
09.527.023/0001-23;2023-12-31;6;139422;ENVIRONMENTAL ESG PARTICIPAÇÕES S.A.;2021-01-01;2021-12-31;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
09.527.023/0001-23;2023-12-31;6;139422;ENVIRONMENTAL ESG PARTICIPAÇÕES S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
09.527.023/0001-23;2023-12-31;6;139422;ENVIRONMENTAL ESG PARTICIPAÇÕES S.A.;2022-01-01;2022-12-31;Conselho de Administração;4.00;4.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
09.527.023/0001-23;2023-12-31;6;139422;ENVIRONMENTAL ESG PARTICIPAÇÕES S.A.;2022-01-01;2022-12-31;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
09.527.023/0001-23;2023-12-31;6;139422;ENVIRONMENTAL ESG PARTICIPAÇÕES S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;3.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
