CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Data_Inicio_Exercicio_Social;Data_Fim_Exercicio_Social;Orgao_Administracao;Numero_Membros;Numero_Membros_Remunerados;Valor_Maior_Remuneracao;Valor_Menor_Remuneracao;Valor_Medio_Remuneracao;Observacao
08.467.115/0001-00;2023-12-31;10;137686;CIA ESTADUAL DE DISTRIB ENER ELET-CEEE-D;2020-01-01;2020-12-31;Conselho de Administração;7.00;5.00;47017.20;47017.20;47017.20;
08.467.115/0001-00;2023-12-31;10;137686;CIA ESTADUAL DE DISTRIB ENER ELET-CEEE-D;2020-01-01;2020-12-31;Diretoria Estatutária;5.00;4.00;299142.15;299142.15;299142.15;
08.467.115/0001-00;2023-12-31;10;137686;CIA ESTADUAL DE DISTRIB ENER ELET-CEEE-D;2020-01-01;2020-12-31;Conselho Fiscal;4.00;4.00;20569.99;20569.99;20569.99;
08.534.605/0001-74;2023-12-31;10;136613;RENOVA ENERGIA S.A. - EM RECUPERAÇÃO JUDICIAL;2022-01-01;2022-12-31;Conselho de Administração;5.83;3.25;125879.82;125879.82;142834.82;Essas informações não incluem os encargos sociais de ônus do empregador, nos termos do item 10.2.13, alínea b, do Ofício Circular/ANUAL-2022- CVM/SEP.
08.534.605/0001-74;2023-12-31;10;136613;RENOVA ENERGIA S.A. - EM RECUPERAÇÃO JUDICIAL;2022-01-01;2022-12-31;Diretoria Estatutária;2.42;2.42;1738536.50;881610.13;2475037.36;Essas informações não incluem os encargos sociais de ônus do empregador, nos termos do item 10.2.13, alínea b, do Ofício Circular/ANUAL-2022- CVM/SEP.
08.534.605/0001-74;2023-12-31;10;136613;RENOVA ENERGIA S.A. - EM RECUPERAÇÃO JUDICIAL;2022-01-01;2022-12-31;Conselho Fiscal;5.00;5.00;94530.82;94530.82;92858.64;Essas informações não incluem os encargos sociais de ônus do empregador, nos termos do item 10.2.13, alínea b, do Ofício Circular/ANUAL-2022- CVM/SEP.
08.534.605/0001-74;2023-12-31;10;136613;RENOVA ENERGIA S.A. - EM RECUPERAÇÃO JUDICIAL;2021-01-01;2021-12-31;Conselho de Administração;7.00;3.00;144000.00;96000.00;112000.00;Essas informações não incluem os encargos sociais de ônus do empregador, nos termos do item 10.2.13, alínea b, do Ofício Circular/ANUAL-2022- CVM/SEP.
08.534.605/0001-74;2023-12-31;10;136613;RENOVA ENERGIA S.A. - EM RECUPERAÇÃO JUDICIAL;2021-01-01;2021-12-31;Diretoria Estatutária;2.00;2.00;1640086.68;942653.55;1291370.11;Essas informações não incluem os encargos sociais de ônus do empregador, nos termos do item 10.2.13, alínea b, do Ofício Circular/ANUAL-2022- CVM/SEP.
08.534.605/0001-74;2023-12-31;10;136613;RENOVA ENERGIA S.A. - EM RECUPERAÇÃO JUDICIAL;2021-01-01;2021-12-31;Conselho Fiscal;5.00;5.00;99911.90;99022.38;99693.97;Essas informações não incluem os encargos sociais de ônus do empregador, nos termos do item 10.2.13, alínea b, do Ofício Circular/ANUAL-2022- CVM/SEP.
08.534.605/0001-74;2023-12-31;10;136613;RENOVA ENERGIA S.A. - EM RECUPERAÇÃO JUDICIAL;2020-01-01;2020-12-31;Conselho de Administração;8.00;3.00;144000.00;96000.00;112000.00;Essas informações não incluem os encargos sociais de ônus do empregador, nos termos do item 10.2.13, alínea b, do Ofício Circular/ANUAL-2022- CVM/SEP.
08.534.605/0001-74;2023-12-31;10;136613;RENOVA ENERGIA S.A. - EM RECUPERAÇÃO JUDICIAL;2020-01-01;2020-12-31;Diretoria Estatutária;2.00;2.00;1847679.99;1067522.96;1530934.09;Essas informações não incluem os encargos sociais de ônus do empregador, nos termos do item 10.2.13, alínea b, do Ofício Circular/ANUAL-2022- CVM/SEP.
08.534.605/0001-74;2023-12-31;10;136613;RENOVA ENERGIA S.A. - EM RECUPERAÇÃO JUDICIAL;2020-01-01;2020-12-31;Conselho Fiscal;4.42;4.42;90999.96;90999.96;89454.68;Essas informações não incluem os encargos sociais de ônus do empregador, nos termos do item 10.2.13, alínea b, do Ofício Circular/ANUAL-2022- CVM/SEP.
08.560.444/0001-93;2023-12-31;6;135934;CIA CELG DE PARTICIPACOES - CELGPAR;2022-01-01;2022-12-31;Conselho de Administração;9.00;9.00;5167.36;5167.36;5167.36;
08.560.444/0001-93;2023-12-31;6;135934;CIA CELG DE PARTICIPACOES - CELGPAR;2022-01-01;2022-12-31;Diretoria Estatutária;3.00;3.00;51673.64;51673.64;51673.64;
08.560.444/0001-93;2023-12-31;6;135934;CIA CELG DE PARTICIPACOES - CELGPAR;2022-01-01;2022-12-31;Conselho Fiscal;7.00;5.00;5167.36;5167.36;5167.36;
08.560.444/0001-93;2023-12-31;6;135934;CIA CELG DE PARTICIPACOES - CELGPAR;2021-01-01;2021-12-31;Conselho de Administração;9.00;9.00;4608.28;4608.28;4608.28;
08.560.444/0001-93;2023-12-31;6;135934;CIA CELG DE PARTICIPACOES - CELGPAR;2021-01-01;2021-12-31;Diretoria Estatutária;3.00;3.00;46082.80;46082.80;46082.80;
08.560.444/0001-93;2023-12-31;6;135934;CIA CELG DE PARTICIPACOES - CELGPAR;2021-01-01;2021-12-31;Conselho Fiscal;3.00;3.00;4608.28;4608.28;4608.28;
08.560.444/0001-93;2023-12-31;6;135934;CIA CELG DE PARTICIPACOES - CELGPAR;2020-01-01;2020-12-31;Conselho de Administração;9.00;9.00;4359.89;4359.89;4359.89;
08.560.444/0001-93;2023-12-31;6;135934;CIA CELG DE PARTICIPACOES - CELGPAR;2020-01-01;2020-12-31;Diretoria Estatutária;3.00;3.00;43598.91;43598.91;43598.91;
08.560.444/0001-93;2023-12-31;6;135934;CIA CELG DE PARTICIPACOES - CELGPAR;2020-01-01;2020-12-31;Conselho Fiscal;4.00;2.00;4359.89;4359.89;4359.89;
08.574.411/0001-00;2023-12-31;5;137653;PRÁTICA PRODUTOS S.A.;2022-01-01;2022-12-31;Conselho de Administração;6.00;4.00;156128.76;104307.24;100006.46;
08.574.411/0001-00;2023-12-31;5;137653;PRÁTICA PRODUTOS S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;9.00;9.00;904834.51;461522.09;667419.67;
08.574.411/0001-00;2023-12-31;5;137653;PRÁTICA PRODUTOS S.A.;2021-01-01;2021-12-31;Conselho de Administração;6.00;4.00;137608.14;97448.58;110916.00;
08.574.411/0001-00;2023-12-31;5;137653;PRÁTICA PRODUTOS S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;9.00;9.00;759088.05;346730.86;562528.00;
08.574.411/0001-00;2023-12-31;5;137653;PRÁTICA PRODUTOS S.A.;2020-01-01;2020-12-31;Conselho de Administração;6.00;4.00;132000.00;96000.00;114000.00;
08.574.411/0001-00;2023-12-31;5;137653;PRÁTICA PRODUTOS S.A.;2020-01-01;2020-12-31;Diretoria Estatutária;9.00;9.00;606330.00;247719.00;427391.00;
08.613.550/0001-98;2023-12-31;9;135995;NEXPE PARTICIPAÇÕES S.A;2023-01-01;2023-12-31;Conselho de Administração;5.00;2.00;288000.00;96000.00;192000.00;Dois membros do conselho de administração fizeram jus a remuneração fixa.
08.613.550/0001-98;2023-12-31;9;135995;NEXPE PARTICIPAÇÕES S.A;2023-01-01;2023-12-31;Diretoria Estatutária;2.00;2.00;898703.00;701297.00;800000.00;Todos os membros da Diretoria Estatuária exerceram suas atividades fazendo jus a remuneração.
08.613.550/0001-98;2023-12-31;9;135995;NEXPE PARTICIPAÇÕES S.A;2023-01-01;2023-12-31;Conselho Fiscal;3.00;3.00;72588.00;72588.00;72588.00;Três membros do conselho fiscal fizeram jus a remuneração fixa.
08.613.550/0001-98;2023-12-31;9;135995;NEXPE PARTICIPAÇÕES S.A;2022-01-01;2022-12-31;Conselho de Administração;5.00;2.00;288000.00;288000.00;288000.00;Dois membros do conselho de administração fizeram jus a remuneração fixa.
08.613.550/0001-98;2023-12-31;9;135995;NEXPE PARTICIPAÇÕES S.A;2022-01-01;2022-12-31;Diretoria Estatutária;2.00;2.00;898703.00;635665.00;767183.00;Todos os membros da Diretoria Estatuária exerceram suas atividades fazendo jus a remuneração.
08.613.550/0001-98;2023-12-31;9;135995;NEXPE PARTICIPAÇÕES S.A;2022-01-01;2022-12-31;Conselho Fiscal;3.00;3.00;30245.00;30245.00;30245.00;Três membros do conselho fiscal fizeram jus a remuneração fixa.
08.613.550/0001-98;2023-12-31;9;135995;NEXPE PARTICIPAÇÕES S.A;2021-01-01;2021-12-31;Conselho de Administração;5.00;2.00;208000.00;96000.00;152000.00;Dois membros do conselho de administração fizeram jus a remuneração fixa.
08.613.550/0001-98;2023-12-31;9;135995;NEXPE PARTICIPAÇÕES S.A;2021-01-01;2021-12-31;Diretoria Estatutária;2.00;2.00;1740000.00;1305000.00;1522500.00;Todos os membros da Diretoria Estatuária exerceram suas atividades fazendo jus a remuneração.
08.613.550/0001-98;2023-12-31;9;135995;NEXPE PARTICIPAÇÕES S.A;2020-01-01;2020-12-31;Conselho de Administração;5.00;2.00;131600.00;95200.00;113400.00;Dois membros do conselho de administração fizeram jus a remuneração fixa.
08.613.550/0001-98;2023-12-31;9;135995;NEXPE PARTICIPAÇÕES S.A;2020-01-01;2020-12-31;Diretoria Estatutária;2.00;2.00;1058116.88;113750.00;435186.71;Todos os membros da Diretoria Estatuária exerceram suas atividades por menos de 12 meses no exercício social de 2020.
08.764.621/0001-53;2023-12-31;3;130729;GENERAL SHOPPING E OUTLETS DO BRASIL BRASIL S.A.;2022-01-01;2022-12-31;Conselho de Administração;8.00;8.00;415080.85;265200.00;307287.78;O valor da menor remuneração foi apurado com a exclusão de membros que exerceram o cargo pelo prazo inferior à 12 meses.O valor da maior remuneração foi apurado com o membro exercendo 12 meses na função
08.764.621/0001-53;2023-12-31;3;130729;GENERAL SHOPPING E OUTLETS DO BRASIL BRASIL S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;4.00;4.00;792247.93;734832.76;772464.82;O valor da menor remuneração foi apurado com a exclusão de membros que exerceram o cargo pelo prazo inferior à 12 meses.O valor da maior remuneração foi apurado com o membro exercendo 12 meses na função
08.764.621/0001-53;2023-12-31;3;130729;GENERAL SHOPPING E OUTLETS DO BRASIL BRASIL S.A.;2022-01-01;2022-12-31;Conselho Fiscal;1.25;1.25;30000.00;30000.00;30000.00;Valores da maior e da menor remuneração foram apurados com o membro exercendo 12 meses na função
08.764.621/0001-53;2023-12-31;3;130729;GENERAL SHOPPING E OUTLETS DO BRASIL BRASIL S.A.;2021-01-01;2021-12-31;Conselho de Administração;8.00;8.00;381400.26;265200.00;298109.84;Valor da Menor Remuneração Individual foi apurado com a exclusão de membros que exerceram o cargo pelo prazo inferior à 12 meses.Valor da Maior Remuneração Individual foi apurado com o membro exercendo 12 meses na função.
08.764.621/0001-53;2023-12-31;3;130729;GENERAL SHOPPING E OUTLETS DO BRASIL BRASIL S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;4.00;4.00;787286.51;711621.81;742525.31;Valor da Menor Remuneração Individual foi apurado com a exclusão de membros que exerceram o cargo pelo prazo inferior à 12 meses.Valor da Maior Remuneração Individual foi apurado com o membro exercendo 12 meses na função.
08.764.621/0001-53;2023-12-31;3;130729;GENERAL SHOPPING E OUTLETS DO BRASIL BRASIL S.A.;2021-01-01;2021-12-31;Conselho Fiscal;3.00;3.00;78000.00;78000.00;78000.00;Valor da Maior Remuneração Individual foi apurado com o membro exercendo 12 meses na função.
08.764.621/0001-53;2023-12-31;3;130729;GENERAL SHOPPING E OUTLETS DO BRASIL BRASIL S.A.;2020-01-01;2020-12-31;Conselho de Administração;8.00;8.00;391327.80;265200.00;300681.25;O valor da menor remuneração foi apurado com a exclusão de membros que exerceram o cargo pelo prazo inferior à 12 meses.O valor da maior remuneração foi apurado com o membro exercendo 12 meses na função.
08.764.621/0001-53;2023-12-31;3;130729;GENERAL SHOPPING E OUTLETS DO BRASIL BRASIL S.A.;2020-01-01;2020-12-31;Diretoria Estatutária;4.00;4.00;765727.80;717384.60;741859.00;O valor da menor remuneração foi apurado com a exclusão de membros que exerceram o cargo pelo prazo inferior à 12 meses.O valor da maior remuneração foi apurado com o membro exercendo 12 meses na função.
08.764.621/0001-53;2023-12-31;3;130729;GENERAL SHOPPING E OUTLETS DO BRASIL BRASIL S.A.;2020-01-01;2020-12-31;Conselho Fiscal;3.00;3.00;78000.00;78000.00;78000.00;O valor da maior remuneração foi apurado com o membro exercendo 12 meses na função.
08.773.135/0001-00;2023-12-31;12;136052;2W ECOBANK S.A.;2022-01-01;2022-12-31;Conselho de Administração;8.00;4.00;120000.00;120000.00;268212.00;
08.773.135/0001-00;2023-12-31;12;136052;2W ECOBANK S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;9.00;9.00;48327.99;19847.05;2245742.22;
08.773.135/0001-00;2023-12-31;12;136052;2W ECOBANK S.A.;2022-01-01;2022-12-31;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;
08.773.135/0001-00;2023-12-31;12;136052;2W ECOBANK S.A.;2021-01-01;2021-12-31;Conselho de Administração;7.00;3.00;110000.00;110000.00;110000.00;Permanência no cargo do membro com maior remuneração: 11 meses.
08.773.135/0001-00;2023-12-31;12;136052;2W ECOBANK S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;9.00;9.00;44155.32;18133.44;16583.85;Permanência no cargo do membro com maior remuneração: 12 meses.
08.773.135/0001-00;2023-12-31;12;136052;2W ECOBANK S.A.;2021-01-01;2021-12-31;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;
08.773.191/0001-36;2023-12-31;3;136984;BRASILIANA PARTICIPAÇÕES S/A;2022-01-01;2022-12-31;Conselho de Administração;5.00;2.00;58320.00;58320.00;58320.00;Não aplicável.
08.773.191/0001-36;2023-12-31;3;136984;BRASILIANA PARTICIPAÇÕES S/A;2022-01-01;2022-12-31;Diretoria Estatutária;2.00;0.00;0.00;0.00;0.00;Não aplicável.
08.773.191/0001-36;2023-12-31;3;136984;BRASILIANA PARTICIPAÇÕES S/A;2022-01-01;2022-12-31;Conselho Fiscal;6.00;3.00;86400.00;86400.00;86400.00;Não aplicável.
08.773.191/0001-36;2023-12-31;3;136984;BRASILIANA PARTICIPAÇÕES S/A;2021-01-01;2021-12-31;Conselho de Administração;5.00;2.00;172800.00;172800.00;172800.00;Não aplicável.
08.773.191/0001-36;2023-12-31;3;136984;BRASILIANA PARTICIPAÇÕES S/A;2021-01-01;2021-12-31;Diretoria Estatutária;2.00;0.00;0.00;0.00;0.00;Não aplicável.
08.773.191/0001-36;2023-12-31;3;136984;BRASILIANA PARTICIPAÇÕES S/A;2021-01-01;2021-12-31;Conselho Fiscal;6.00;3.00;86400.00;57600.00;75600.00;Não aplicável.
08.773.191/0001-36;2023-12-31;3;136984;BRASILIANA PARTICIPAÇÕES S/A;2020-01-01;2020-12-31;Conselho de Administração;5.00;2.00;86400.00;79200.00;82800.00;Não aplicável.
08.773.191/0001-36;2023-12-31;3;136984;BRASILIANA PARTICIPAÇÕES S/A;2020-01-01;2020-12-31;Diretoria Estatutária;2.00;0.00;0.00;0.00;0.00;Não aplicável.
08.773.191/0001-36;2023-12-31;3;136984;BRASILIANA PARTICIPAÇÕES S/A;2020-01-01;2020-12-31;Conselho Fiscal;6.00;3.00;86400.00;43200.00;64800.00;Não aplicável.
08.795.211/0001-70;2023-12-31;6;136568;MAESTRO LOCADORA DE VEICULOS S.A.;2022-01-01;2022-12-31;Conselho de Administração;5.00;3.00;127582.43;72000.00;95848.28;O valor da menor remuneração anual individual foi apurado com a exclusão dos membros do respectivo órgão que tenham exercido o cargo por menos de 12 meses, conforme disposto no Ofício O número de membros corresponde à média anual do número de membros do referido órgão da administração apurado mensalmente, conforme disposto no Ofício Circular/CVM/SEP/Nº02/2020. Circular/CVM/SEP/Nº02/2020.
08.795.211/0001-70;2023-12-31;6;136568;MAESTRO LOCADORA DE VEICULOS S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;3.00;3.00;918142.43;528068.27;755024.37;O valor da menor remuneração anual individual foi apurado com a exclusão dos membros do respectivo órgão que tenham exercido o cargo por menos de 12 meses, conforme disposto no Ofício O número de membros corresponde à média anual do número de membros do referido órgão da administração apurado mensalmente, conforme disposto no Ofício Circular/CVM/SEP/Nº02/2020. Circular/CVM/SEP/Nº02/2020.
08.795.211/0001-70;2023-12-31;6;136568;MAESTRO LOCADORA DE VEICULOS S.A.;2022-01-01;2022-12-31;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;
08.795.211/0001-70;2023-12-31;6;136568;MAESTRO LOCADORA DE VEICULOS S.A.;2021-01-01;2021-12-31;Conselho de Administração;5.00;3.00;114866.24;65400.00;90608.75;O valor da menor remuneração anual individual foi apurado com a exclusão dos membros do respectivo órgão que tenham exercido o cargo por menos de 12 meses, conforme disposto no Ofício Circular/CVM/SEP/Nº02/2020.O número de membros corresponde à média anual do número de membros do referido órgão da administração apurado mensalmente, conforme disposto no Ofício Circular/CVM/SEP/Nº02/2020.O número de membros corresponde à média anual do número de membros do referido órgão da administração apurado mensalmente, conforme disposto no Ofício Circular/CVM/SEP/Nº03/2019.
08.795.211/0001-70;2023-12-31;6;136568;MAESTRO LOCADORA DE VEICULOS S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;3.00;3.00;763964.24;462835.04;623996.84;O valor da menor remuneração anual individual foi apurado com a exclusão dos membros do respectivo órgão que tenham exercido o cargo por menos de 12 meses, conforme disposto no Ofício O número de membros corresponde à média anual do número de membros do referido órgão da administração apurado mensalmente, conforme disposto no Ofício Circular/CVM/SEP/Nº02/2020. Circular/CVM/SEP/Nº02/2020.
08.795.211/0001-70;2023-12-31;6;136568;MAESTRO LOCADORA DE VEICULOS S.A.;2021-01-01;2021-12-31;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;
08.795.211/0001-70;2023-12-31;6;136568;MAESTRO LOCADORA DE VEICULOS S.A.;2020-01-01;2020-12-31;Conselho de Administração;5.00;3.00;108063.60;37440.00;60981.20;O valor da menor remuneração anual individual foi apurado com a exclusão dos membros do respectivo órgão que tenham exercido o cargo por menos de 12 meses, conforme disposto no Ofício Circular/CVM/SEP/Nº02/2020. O número de membros corresponde à média anual do número de membros do referido órgão da administração apurado mensalmente, conforme disposto no Ofício Circular/CVM/SEP/Nº02/2020.
