CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Local;Quantidade_Ate30Anos;Quantidade_30a50Anos;Quantidade_Acima50Anos
07.882.930/0001-65;2023-12-31;9;137635;MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;Sul;0;0;0
07.976.147/0001-60;2023-12-31;3;131570;MOVIDA LOCAÇÃO DE VEÍCULOS S.A.;Centro-Oeste;107;199;19
07.976.147/0001-60;2023-12-31;3;131570;MOVIDA LOCAÇÃO DE VEÍCULOS S.A.;Exterior;0;0;0
07.976.147/0001-60;2023-12-31;3;131570;MOVIDA LOCAÇÃO DE VEÍCULOS S.A.;Nordeste;189;406;33
07.976.147/0001-60;2023-12-31;3;131570;MOVIDA LOCAÇÃO DE VEÍCULOS S.A.;Norte;70;138;7
07.976.147/0001-60;2023-12-31;3;131570;MOVIDA LOCAÇÃO DE VEÍCULOS S.A.;Sudeste;1740;1679;198
07.976.147/0001-60;2023-12-31;3;131570;MOVIDA LOCAÇÃO DE VEÍCULOS S.A.;Sul;142;277;42
08.065.557/0001-12;2023-12-31;13;137939;TECNISA S.A.;Centro-Oeste;1;2;1
08.065.557/0001-12;2023-12-31;13;137939;TECNISA S.A.;Exterior;0;0;0
08.065.557/0001-12;2023-12-31;13;137939;TECNISA S.A.;Nordeste;0;1;0
08.065.557/0001-12;2023-12-31;13;137939;TECNISA S.A.;Norte;0;1;0
08.065.557/0001-12;2023-12-31;13;137939;TECNISA S.A.;Sudeste;85;215;43
08.065.557/0001-12;2023-12-31;13;137939;TECNISA S.A.;Sul;0;0;0
08.078.847/0001-09;2023-12-31;8;137144;LPS BRASIL - CONSULTORIA DE IMOVEIS S.A.;Centro-Oeste;0;1;1
08.078.847/0001-09;2023-12-31;8;137144;LPS BRASIL - CONSULTORIA DE IMOVEIS S.A.;Exterior;0;0;0
08.078.847/0001-09;2023-12-31;8;137144;LPS BRASIL - CONSULTORIA DE IMOVEIS S.A.;Nordeste;8;8;2
08.078.847/0001-09;2023-12-31;8;137144;LPS BRASIL - CONSULTORIA DE IMOVEIS S.A.;Norte;0;0;0
08.078.847/0001-09;2023-12-31;8;137144;LPS BRASIL - CONSULTORIA DE IMOVEIS S.A.;Sudeste;134;230;42
08.078.847/0001-09;2023-12-31;8;137144;LPS BRASIL - CONSULTORIA DE IMOVEIS S.A.;Sul;7;24;5
08.159.965/0001-33;2023-12-31;9;134562;IGUA SANEAMENTO S.A.;Centro-Oeste;219;434;61
08.159.965/0001-33;2023-12-31;9;134562;IGUA SANEAMENTO S.A.;Exterior;0;0;0
08.159.965/0001-33;2023-12-31;9;134562;IGUA SANEAMENTO S.A.;Nordeste;20;90;6
08.159.965/0001-33;2023-12-31;9;134562;IGUA SANEAMENTO S.A.;Norte;0;0;0
08.159.965/0001-33;2023-12-31;9;134562;IGUA SANEAMENTO S.A.;Sudeste;389;1047;83
08.159.965/0001-33;2023-12-31;9;134562;IGUA SANEAMENTO S.A.;Sul;60;91;12
08.170.849/0001-15;2023-12-31;17;135989;DESKTOP S.A.;Centro-Oeste;0;0;0
08.170.849/0001-15;2023-12-31;17;135989;DESKTOP S.A.;Exterior;0;0;0
08.170.849/0001-15;2023-12-31;17;135989;DESKTOP S.A.;Nordeste;0;0;0
08.170.849/0001-15;2023-12-31;17;135989;DESKTOP S.A.;Norte;0;0;0
08.170.849/0001-15;2023-12-31;17;135989;DESKTOP S.A.;Sudeste;2109;1287;95
08.170.849/0001-15;2023-12-31;17;135989;DESKTOP S.A.;Sul;0;0;0
08.294.224/0001-65;2023-12-31;12;137694;JHSF PARTICIPACOES S.A.;Centro-Oeste;0;0;0
08.294.224/0001-65;2023-12-31;12;137694;JHSF PARTICIPACOES S.A.;Exterior;0;0;0
08.294.224/0001-65;2023-12-31;12;137694;JHSF PARTICIPACOES S.A.;Nordeste;35;86;32
08.294.224/0001-65;2023-12-31;12;137694;JHSF PARTICIPACOES S.A.;Norte;36;45;7
08.294.224/0001-65;2023-12-31;12;137694;JHSF PARTICIPACOES S.A.;Sudeste;823;1208;269
08.294.224/0001-65;2023-12-31;12;137694;JHSF PARTICIPACOES S.A.;Sul;0;0;0
08.312.229/0001-73;2023-12-31;8;137519;EZ TEC EMPREEND. E PARTICIPACOES S.A.;Centro-Oeste;0;0;0
08.312.229/0001-73;2023-12-31;8;137519;EZ TEC EMPREEND. E PARTICIPACOES S.A.;Exterior;0;0;0
08.312.229/0001-73;2023-12-31;8;137519;EZ TEC EMPREEND. E PARTICIPACOES S.A.;Nordeste;0;0;0
08.312.229/0001-73;2023-12-31;8;137519;EZ TEC EMPREEND. E PARTICIPACOES S.A.;Norte;0;0;0
08.312.229/0001-73;2023-12-31;8;137519;EZ TEC EMPREEND. E PARTICIPACOES S.A.;Sudeste;284;609;187
08.312.229/0001-73;2023-12-31;8;137519;EZ TEC EMPREEND. E PARTICIPACOES S.A.;Sul;0;0;0
08.324.196/0001-81;2023-12-31;9;136190;CIA ENERGETICA DO RIO GDE NORTE - COSERN;Centro-Oeste;0;0;0
08.324.196/0001-81;2023-12-31;9;136190;CIA ENERGETICA DO RIO GDE NORTE - COSERN;Exterior;0;0;0
08.324.196/0001-81;2023-12-31;9;136190;CIA ENERGETICA DO RIO GDE NORTE - COSERN;Nordeste;223;700;82
08.324.196/0001-81;2023-12-31;9;136190;CIA ENERGETICA DO RIO GDE NORTE - COSERN;Norte;0;0;0
08.324.196/0001-81;2023-12-31;9;136190;CIA ENERGETICA DO RIO GDE NORTE - COSERN;Sudeste;6;8;4
08.324.196/0001-81;2023-12-31;9;136190;CIA ENERGETICA DO RIO GDE NORTE - COSERN;Sul;0;0;0
08.343.492/0001-20;2023-12-31;19;137479;MRV ENGENHARIA E PARTICIPACOES S.A.;Centro-Oeste;297;479;136
08.343.492/0001-20;2023-12-31;19;137479;MRV ENGENHARIA E PARTICIPACOES S.A.;Exterior;0;0;0
08.343.492/0001-20;2023-12-31;19;137479;MRV ENGENHARIA E PARTICIPACOES S.A.;Nordeste;958;1916;318
08.343.492/0001-20;2023-12-31;19;137479;MRV ENGENHARIA E PARTICIPACOES S.A.;Norte;211;313;69
08.343.492/0001-20;2023-12-31;19;137479;MRV ENGENHARIA E PARTICIPACOES S.A.;Sudeste;3782;5524;1579
08.343.492/0001-20;2023-12-31;19;137479;MRV ENGENHARIA E PARTICIPACOES S.A.;Sul;877;1378;456
08.364.948/0001-38;2023-12-31;7;135895;ALUPAR INVESTIMENTO S/A;Centro-Oeste;0;0;0
08.364.948/0001-38;2023-12-31;7;135895;ALUPAR INVESTIMENTO S/A;Exterior;0;0;0
08.364.948/0001-38;2023-12-31;7;135895;ALUPAR INVESTIMENTO S/A;Nordeste;0;0;0
08.364.948/0001-38;2023-12-31;7;135895;ALUPAR INVESTIMENTO S/A;Norte;0;0;0
08.364.948/0001-38;2023-12-31;7;135895;ALUPAR INVESTIMENTO S/A;Sudeste;6;41;5
08.364.948/0001-38;2023-12-31;7;135895;ALUPAR INVESTIMENTO S/A;Sul;0;0;0
08.397.078/0001-01;2023-12-31;6;136026;GSH CORP PARTICIPAÇÕES S.A.;Centro-Oeste;55;29;1
08.397.078/0001-01;2023-12-31;6;136026;GSH CORP PARTICIPAÇÕES S.A.;Exterior;0;0;0
08.397.078/0001-01;2023-12-31;6;136026;GSH CORP PARTICIPAÇÕES S.A.;Nordeste;121;243;17
08.397.078/0001-01;2023-12-31;6;136026;GSH CORP PARTICIPAÇÕES S.A.;Norte;12;16;3
08.397.078/0001-01;2023-12-31;6;136026;GSH CORP PARTICIPAÇÕES S.A.;Sudeste;445;768;68
08.397.078/0001-01;2023-12-31;6;136026;GSH CORP PARTICIPAÇÕES S.A.;Sul;20;45;0
08.402.943/0001-52;2023-12-31;3;137765;GUARARAPES CONFECCOES S.A.;Centro-Oeste;966;432;12
08.402.943/0001-52;2023-12-31;3;137765;GUARARAPES CONFECCOES S.A.;Exterior;0;0;0
08.402.943/0001-52;2023-12-31;3;137765;GUARARAPES CONFECCOES S.A.;Nordeste;6340;8431;772
08.402.943/0001-52;2023-12-31;3;137765;GUARARAPES CONFECCOES S.A.;Norte;1036;486;7
08.402.943/0001-52;2023-12-31;3;137765;GUARARAPES CONFECCOES S.A.;Sudeste;6328;4378;212
08.402.943/0001-52;2023-12-31;3;137765;GUARARAPES CONFECCOES S.A.;Sul;1154;572;29
08.424.178/0001-71;2023-12-31;1;127296;TECBLU TECELAGEM BLUMENAU S.A.;Centro-Oeste;0;0;0
08.424.178/0001-71;2023-12-31;1;127296;TECBLU TECELAGEM BLUMENAU S.A.;Exterior;0;0;0
08.424.178/0001-71;2023-12-31;1;127296;TECBLU TECELAGEM BLUMENAU S.A.;Nordeste;0;0;2
08.424.178/0001-71;2023-12-31;1;127296;TECBLU TECELAGEM BLUMENAU S.A.;Norte;0;0;0
08.424.178/0001-71;2023-12-31;1;127296;TECBLU TECELAGEM BLUMENAU S.A.;Sudeste;0;0;0
08.424.178/0001-71;2023-12-31;1;127296;TECBLU TECELAGEM BLUMENAU S.A.;Sul;0;0;0
08.467.115/0001-00;2023-12-31;10;137686;CIA ESTADUAL DE DISTRIB ENER ELET-CEEE-D;Centro-Oeste;1;0;0
08.467.115/0001-00;2023-12-31;10;137686;CIA ESTADUAL DE DISTRIB ENER ELET-CEEE-D;Exterior;0;0;0
08.467.115/0001-00;2023-12-31;10;137686;CIA ESTADUAL DE DISTRIB ENER ELET-CEEE-D;Nordeste;0;0;0
08.467.115/0001-00;2023-12-31;10;137686;CIA ESTADUAL DE DISTRIB ENER ELET-CEEE-D;Norte;0;0;0
08.467.115/0001-00;2023-12-31;10;137686;CIA ESTADUAL DE DISTRIB ENER ELET-CEEE-D;Sudeste;0;0;0
08.467.115/0001-00;2023-12-31;10;137686;CIA ESTADUAL DE DISTRIB ENER ELET-CEEE-D;Sul;26;739;204
08.560.444/0001-93;2023-12-31;6;135934;CIA CELG DE PARTICIPACOES - CELGPAR;Centro-Oeste;14;101;28
08.560.444/0001-93;2023-12-31;6;135934;CIA CELG DE PARTICIPACOES - CELGPAR;Exterior;0;0;0
08.560.444/0001-93;2023-12-31;6;135934;CIA CELG DE PARTICIPACOES - CELGPAR;Nordeste;0;0;0
08.560.444/0001-93;2023-12-31;6;135934;CIA CELG DE PARTICIPACOES - CELGPAR;Norte;0;0;0
08.560.444/0001-93;2023-12-31;6;135934;CIA CELG DE PARTICIPACOES - CELGPAR;Sudeste;0;0;0
08.560.444/0001-93;2023-12-31;6;135934;CIA CELG DE PARTICIPACOES - CELGPAR;Sul;0;0;0
08.574.411/0001-00;2023-12-31;5;137653;PRÁTICA PRODUTOS S.A.;Centro-Oeste;0;0;0
08.574.411/0001-00;2023-12-31;5;137653;PRÁTICA PRODUTOS S.A.;Exterior;1;8;4
08.574.411/0001-00;2023-12-31;5;137653;PRÁTICA PRODUTOS S.A.;Nordeste;4;3;2
08.574.411/0001-00;2023-12-31;5;137653;PRÁTICA PRODUTOS S.A.;Norte;0;0;0
08.574.411/0001-00;2023-12-31;5;137653;PRÁTICA PRODUTOS S.A.;Sudeste;219;326;31
08.574.411/0001-00;2023-12-31;5;137653;PRÁTICA PRODUTOS S.A.;Sul;0;0;0
08.764.621/0001-53;2023-12-31;3;130729;GENERAL SHOPPING E OUTLETS DO BRASIL BRASIL S.A.;Centro-Oeste;0;0;0
08.764.621/0001-53;2023-12-31;3;130729;GENERAL SHOPPING E OUTLETS DO BRASIL BRASIL S.A.;Exterior;0;0;0
08.764.621/0001-53;2023-12-31;3;130729;GENERAL SHOPPING E OUTLETS DO BRASIL BRASIL S.A.;Nordeste;0;0;0
08.764.621/0001-53;2023-12-31;3;130729;GENERAL SHOPPING E OUTLETS DO BRASIL BRASIL S.A.;Norte;0;0;0
08.764.621/0001-53;2023-12-31;3;130729;GENERAL SHOPPING E OUTLETS DO BRASIL BRASIL S.A.;Sudeste;24;47;12
08.764.621/0001-53;2023-12-31;3;130729;GENERAL SHOPPING E OUTLETS DO BRASIL BRASIL S.A.;Sul;0;0;0
08.773.135/0001-00;2023-12-31;12;136052;2W ECOBANK S.A.;Centro-Oeste;0;2;1
08.773.135/0001-00;2023-12-31;12;136052;2W ECOBANK S.A.;Exterior;0;0;0
08.773.135/0001-00;2023-12-31;12;136052;2W ECOBANK S.A.;Nordeste;1;9;1
08.773.135/0001-00;2023-12-31;12;136052;2W ECOBANK S.A.;Norte;10;9;1
08.773.135/0001-00;2023-12-31;12;136052;2W ECOBANK S.A.;Sudeste;34;77;3
08.773.135/0001-00;2023-12-31;12;136052;2W ECOBANK S.A.;Sul;3;3;0
08.773.191/0001-36;2023-12-31;3;136984;BRASILIANA PARTICIPAÇÕES S/A;Centro-Oeste;0;0;0
08.773.191/0001-36;2023-12-31;3;136984;BRASILIANA PARTICIPAÇÕES S/A;Exterior;0;0;0
08.773.191/0001-36;2023-12-31;3;136984;BRASILIANA PARTICIPAÇÕES S/A;Nordeste;0;0;0
08.773.191/0001-36;2023-12-31;3;136984;BRASILIANA PARTICIPAÇÕES S/A;Norte;0;0;0
08.773.191/0001-36;2023-12-31;3;136984;BRASILIANA PARTICIPAÇÕES S/A;Sudeste;0;2;0
08.773.191/0001-36;2023-12-31;3;136984;BRASILIANA PARTICIPAÇÕES S/A;Sul;0;0;0
08.795.211/0001-70;2023-12-31;6;136568;MAESTRO LOCADORA DE VEICULOS S.A.;Centro-Oeste;0;0;0
08.795.211/0001-70;2023-12-31;6;136568;MAESTRO LOCADORA DE VEICULOS S.A.;Exterior;0;0;0
08.795.211/0001-70;2023-12-31;6;136568;MAESTRO LOCADORA DE VEICULOS S.A.;Nordeste;0;0;0
08.795.211/0001-70;2023-12-31;6;136568;MAESTRO LOCADORA DE VEICULOS S.A.;Norte;0;0;0
08.795.211/0001-70;2023-12-31;6;136568;MAESTRO LOCADORA DE VEICULOS S.A.;Sudeste;17;42;17
08.795.211/0001-70;2023-12-31;6;136568;MAESTRO LOCADORA DE VEICULOS S.A.;Sul;0;0;0
08.797.760/0001-83;2023-12-31;10;137337;CURY CONSTRUTORA E INCORPORADORA S.A.;Centro-Oeste;0;0;0
08.797.760/0001-83;2023-12-31;10;137337;CURY CONSTRUTORA E INCORPORADORA S.A.;Exterior;0;0;0
08.797.760/0001-83;2023-12-31;10;137337;CURY CONSTRUTORA E INCORPORADORA S.A.;Nordeste;0;0;0
08.797.760/0001-83;2023-12-31;10;137337;CURY CONSTRUTORA E INCORPORADORA S.A.;Norte;0;0;0
08.797.760/0001-83;2023-12-31;10;137337;CURY CONSTRUTORA E INCORPORADORA S.A.;Sudeste;554;931;206
08.797.760/0001-83;2023-12-31;10;137337;CURY CONSTRUTORA E INCORPORADORA S.A.;Sul;0;0;0
08.801.621/0001-86;2023-12-31;9;135971;SYN PROP & TECH S.A.;Centro-Oeste;12;23;0
08.801.621/0001-86;2023-12-31;9;135971;SYN PROP & TECH S.A.;Exterior;0;0;0
08.801.621/0001-86;2023-12-31;9;135971;SYN PROP & TECH S.A.;Nordeste;0;0;0
08.801.621/0001-86;2023-12-31;9;135971;SYN PROP & TECH S.A.;Norte;0;0;0
08.801.621/0001-86;2023-12-31;9;135971;SYN PROP & TECH S.A.;Sudeste;96;204;21
08.801.621/0001-86;2023-12-31;9;135971;SYN PROP & TECH S.A.;Sul;0;0;0
08.807.432/0001-10;2023-12-31;18;137953;YDUQS PARTICIPACOES S.A.;Centro-Oeste;134;328;59
08.807.432/0001-10;2023-12-31;18;137953;YDUQS PARTICIPACOES S.A.;Exterior;0;0;0
08.807.432/0001-10;2023-12-31;18;137953;YDUQS PARTICIPACOES S.A.;Nordeste;750;2771;444
08.807.432/0001-10;2023-12-31;18;137953;YDUQS PARTICIPACOES S.A.;Norte;350;1018;160
08.807.432/0001-10;2023-12-31;18;137953;YDUQS PARTICIPACOES S.A.;Sudeste;1571;5598;1930
08.807.432/0001-10;2023-12-31;18;137953;YDUQS PARTICIPACOES S.A.;Sul;84;340;68
08.810.422/0001-34;2023-12-31;1;128027;GUARARAPES PAINÉIS S.A.;Centro-Oeste;0;0;0
08.810.422/0001-34;2023-12-31;1;128027;GUARARAPES PAINÉIS S.A.;Exterior;0;0;0
08.810.422/0001-34;2023-12-31;1;128027;GUARARAPES PAINÉIS S.A.;Nordeste;0;2;0
08.810.422/0001-34;2023-12-31;1;128027;GUARARAPES PAINÉIS S.A.;Norte;0;0;0
08.810.422/0001-34;2023-12-31;1;128027;GUARARAPES PAINÉIS S.A.;Sudeste;1;1;0
08.810.422/0001-34;2023-12-31;1;128027;GUARARAPES PAINÉIS S.A.;Sul;247;377;56
08.811.643/0001-27;2023-12-31;6;137607;TRISUL S.A.;Centro-Oeste;0;0;0
08.811.643/0001-27;2023-12-31;6;137607;TRISUL S.A.;Exterior;0;0;0
08.811.643/0001-27;2023-12-31;6;137607;TRISUL S.A.;Nordeste;0;0;0
08.811.643/0001-27;2023-12-31;6;137607;TRISUL S.A.;Norte;0;0;0
08.811.643/0001-27;2023-12-31;6;137607;TRISUL S.A.;Sudeste;124;122;118
08.811.643/0001-27;2023-12-31;6;137607;TRISUL S.A.;Sul;0;0;0
08.902.291/0001-15;2023-12-31;4;135595;CSN MINERAÇÃO S.A.;Centro-Oeste;0;0;0
08.902.291/0001-15;2023-12-31;4;135595;CSN MINERAÇÃO S.A.;Exterior;0;0;0
08.902.291/0001-15;2023-12-31;4;135595;CSN MINERAÇÃO S.A.;Nordeste;0;0;0
08.902.291/0001-15;2023-12-31;4;135595;CSN MINERAÇÃO S.A.;Norte;0;0;0
08.902.291/0001-15;2023-12-31;4;135595;CSN MINERAÇÃO S.A.;Sudeste;2778;4200;711
08.902.291/0001-15;2023-12-31;4;135595;CSN MINERAÇÃO S.A.;Sul;0;0;0
08.935.054/0001-50;2023-12-31;2;133497;MULTINER S/A;Centro-Oeste;0;0;0
08.935.054/0001-50;2023-12-31;2;133497;MULTINER S/A;Exterior;0;0;0
08.935.054/0001-50;2023-12-31;2;133497;MULTINER S/A;Nordeste;0;0;0
08.935.054/0001-50;2023-12-31;2;133497;MULTINER S/A;Norte;0;0;0
08.935.054/0001-50;2023-12-31;2;133497;MULTINER S/A;Sudeste;6;18;3
08.935.054/0001-50;2023-12-31;2;133497;MULTINER S/A;Sul;0;0;0
09.041.168/0001-10;2023-12-31;9;136085;LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES;Centro-Oeste;8;9;3
09.041.168/0001-10;2023-12-31;9;136085;LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES;Exterior;0;0;0
09.041.168/0001-10;2023-12-31;9;136085;LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES;Nordeste;74;174;54
09.041.168/0001-10;2023-12-31;9;136085;LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES;Norte;0;0;0
09.041.168/0001-10;2023-12-31;9;136085;LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES;Sudeste;90;145;44
09.041.168/0001-10;2023-12-31;9;136085;LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES;Sul;0;2;0
09.042.817/0001-05;2023-12-31;17;138088;BEMOBI MOBILE TECH S.A.;Centro-Oeste;16;41;2
09.042.817/0001-05;2023-12-31;17;138088;BEMOBI MOBILE TECH S.A.;Exterior;33;149;12
09.042.817/0001-05;2023-12-31;17;138088;BEMOBI MOBILE TECH S.A.;Nordeste;36;19;0
09.042.817/0001-05;2023-12-31;17;138088;BEMOBI MOBILE TECH S.A.;Norte;8;20;1
09.042.817/0001-05;2023-12-31;17;138088;BEMOBI MOBILE TECH S.A.;Sudeste;116;229;12
09.042.817/0001-05;2023-12-31;17;138088;BEMOBI MOBILE TECH S.A.;Sul;26;43;4
09.053.134/0001-45;2023-12-31;5;133317;ELFA MEDICAMENTOS S.A.;Centro-Oeste;113;223;20
09.053.134/0001-45;2023-12-31;5;133317;ELFA MEDICAMENTOS S.A.;Exterior;0;0;0
09.053.134/0001-45;2023-12-31;5;133317;ELFA MEDICAMENTOS S.A.;Nordeste;213;322;32
09.053.134/0001-45;2023-12-31;5;133317;ELFA MEDICAMENTOS S.A.;Norte;7;15;0
09.053.134/0001-45;2023-12-31;5;133317;ELFA MEDICAMENTOS S.A.;Sudeste;431;865;98
09.053.134/0001-45;2023-12-31;5;133317;ELFA MEDICAMENTOS S.A.;Sul;215;254;21
09.054.385/0001-44;2023-12-31;1;127468;INBRANDS S.A.;Centro-Oeste;97;7;0
09.054.385/0001-44;2023-12-31;1;127468;INBRANDS S.A.;Exterior;0;0;0
09.054.385/0001-44;2023-12-31;1;127468;INBRANDS S.A.;Nordeste;219;49;0
09.054.385/0001-44;2023-12-31;1;127468;INBRANDS S.A.;Norte;7;3;0
09.054.385/0001-44;2023-12-31;1;127468;INBRANDS S.A.;Sudeste;479;999;244
09.054.385/0001-44;2023-12-31;1;127468;INBRANDS S.A.;Sul;109;51;0
09.112.685/0001-32;2023-12-31;6;136743;OSX BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL;Centro-Oeste;0;0;0
09.112.685/0001-32;2023-12-31;6;136743;OSX BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL;Exterior;0;0;0
09.112.685/0001-32;2023-12-31;6;136743;OSX BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL;Nordeste;0;0;0
09.112.685/0001-32;2023-12-31;6;136743;OSX BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL;Norte;0;0;0
09.112.685/0001-32;2023-12-31;6;136743;OSX BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL;Sudeste;1;6;0
09.112.685/0001-32;2023-12-31;6;136743;OSX BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL;Sul;0;0;0
09.114.805/0001-30;2023-12-31;13;137832;OCEANPACT SERVIÇOS MARITIMOS S.A.;Centro-Oeste;0;7;2
09.114.805/0001-30;2023-12-31;13;137832;OCEANPACT SERVIÇOS MARITIMOS S.A.;Exterior;0;0;0
09.114.805/0001-30;2023-12-31;13;137832;OCEANPACT SERVIÇOS MARITIMOS S.A.;Nordeste;2;36;9
09.114.805/0001-30;2023-12-31;13;137832;OCEANPACT SERVIÇOS MARITIMOS S.A.;Norte;0;0;0
09.114.805/0001-30;2023-12-31;13;137832;OCEANPACT SERVIÇOS MARITIMOS S.A.;Sudeste;360;1342;255
09.114.805/0001-30;2023-12-31;13;137832;OCEANPACT SERVIÇOS MARITIMOS S.A.;Sul;2;8;0
09.146.451/0001-06;2023-12-31;8;135850;KALLAS INCORPORAÇÕES E CONSTRUÇÕES S.A.;Centro-Oeste;0;0;0
09.146.451/0001-06;2023-12-31;8;135850;KALLAS INCORPORAÇÕES E CONSTRUÇÕES S.A.;Exterior;0;0;0
09.146.451/0001-06;2023-12-31;8;135850;KALLAS INCORPORAÇÕES E CONSTRUÇÕES S.A.;Nordeste;0;0;0
09.146.451/0001-06;2023-12-31;8;135850;KALLAS INCORPORAÇÕES E CONSTRUÇÕES S.A.;Norte;0;0;0
09.146.451/0001-06;2023-12-31;8;135850;KALLAS INCORPORAÇÕES E CONSTRUÇÕES S.A.;Sudeste;221;336;65
09.146.451/0001-06;2023-12-31;8;135850;KALLAS INCORPORAÇÕES E CONSTRUÇÕES S.A.;Sul;0;0;0
09.229.201/0001-30;2023-12-31;7;135939;GPS PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;Centro-Oeste;2051;5899;1138
09.229.201/0001-30;2023-12-31;7;135939;GPS PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;Exterior;0;0;0
09.229.201/0001-30;2023-12-31;7;135939;GPS PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;Nordeste;4108;13543;2672
09.229.201/0001-30;2023-12-31;7;135939;GPS PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;Norte;1178;2834;535
09.229.201/0001-30;2023-12-31;7;135939;GPS PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;Sudeste;21319;48867;14303
09.229.201/0001-30;2023-12-31;7;135939;GPS PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;Sul;5391;12672;4273
09.257.877/0001-37;2023-12-31;9;136086;FERROVIA NORTE SUL S/A;Centro-Oeste;0;0;0
09.257.877/0001-37;2023-12-31;9;136086;FERROVIA NORTE SUL S/A;Exterior;0;0;0
09.257.877/0001-37;2023-12-31;9;136086;FERROVIA NORTE SUL S/A;Nordeste;101;354;23
09.257.877/0001-37;2023-12-31;9;136086;FERROVIA NORTE SUL S/A;Norte;73;182;6
09.257.877/0001-37;2023-12-31;9;136086;FERROVIA NORTE SUL S/A;Sudeste;0;0;0
09.257.877/0001-37;2023-12-31;9;136086;FERROVIA NORTE SUL S/A;Sul;0;0;0
09.267.996/0001-70;2023-12-31;9;137987;YUNY INCORPORADORA HOLDING S.A.;Centro-Oeste;0;0;0
09.267.996/0001-70;2023-12-31;9;137987;YUNY INCORPORADORA HOLDING S.A.;Exterior;0;0;0
09.267.996/0001-70;2023-12-31;9;137987;YUNY INCORPORADORA HOLDING S.A.;Nordeste;0;0;0
09.267.996/0001-70;2023-12-31;9;137987;YUNY INCORPORADORA HOLDING S.A.;Norte;0;0;0
09.267.996/0001-70;2023-12-31;9;137987;YUNY INCORPORADORA HOLDING S.A.;Sudeste;15;51;4
09.267.996/0001-70;2023-12-31;9;137987;YUNY INCORPORADORA HOLDING S.A.;Sul;0;0;0
09.288.252/0001-32;2023-12-31;15;138415;ANIMA HOLDING S.A.;Centro-Oeste;71;164;17
09.288.252/0001-32;2023-12-31;15;138415;ANIMA HOLDING S.A.;Exterior;0;0;0
09.288.252/0001-32;2023-12-31;15;138415;ANIMA HOLDING S.A.;Nordeste;993;2689;434
09.288.252/0001-32;2023-12-31;15;138415;ANIMA HOLDING S.A.;Norte;0;0;0
09.288.252/0001-32;2023-12-31;15;138415;ANIMA HOLDING S.A.;Sudeste;2403;5842;1664
09.288.252/0001-32;2023-12-31;15;138415;ANIMA HOLDING S.A.;Sul;570;2059;744
09.295.063/0001-97;2023-12-31;3;137795;TECHNOS S.A.;Centro-Oeste;3;18;0
09.295.063/0001-97;2023-12-31;3;137795;TECHNOS S.A.;Exterior;0;0;0
09.295.063/0001-97;2023-12-31;3;137795;TECHNOS S.A.;Nordeste;0;22;2
09.295.063/0001-97;2023-12-31;3;137795;TECHNOS S.A.;Norte;23;171;15
09.295.063/0001-97;2023-12-31;3;137795;TECHNOS S.A.;Sudeste;21;126;11
09.295.063/0001-97;2023-12-31;3;137795;TECHNOS S.A.;Sul;3;11;2
09.305.994/0001-29;2023-12-31;14;137785;AZUL S.A.;Centro-Oeste;94;319;37
09.305.994/0001-29;2023-12-31;14;137785;AZUL S.A.;Exterior;15;58;20
09.305.994/0001-29;2023-12-31;14;137785;AZUL S.A.;Nordeste;344;956;108
09.305.994/0001-29;2023-12-31;14;137785;AZUL S.A.;Norte;121;342;57
09.305.994/0001-29;2023-12-31;14;137785;AZUL S.A.;Sudeste;2234;7495;995
09.305.994/0001-29;2023-12-31;14;137785;AZUL S.A.;Sul;204;773;75
09.346.601/0001-25;2023-12-31;17;137720;B3 S.A. - BRASIL, BOLSA, BALCÃO;Centro-Oeste;0;0;0
09.346.601/0001-25;2023-12-31;17;137720;B3 S.A. - BRASIL, BOLSA, BALCÃO;Exterior;0;0;0
09.346.601/0001-25;2023-12-31;17;137720;B3 S.A. - BRASIL, BOLSA, BALCÃO;Nordeste;0;0;0
09.346.601/0001-25;2023-12-31;17;137720;B3 S.A. - BRASIL, BOLSA, BALCÃO;Norte;0;0;0
09.346.601/0001-25;2023-12-31;17;137720;B3 S.A. - BRASIL, BOLSA, BALCÃO;Sudeste;851;1734;150
