CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Tipo_Ativo;Descricao_Ativo;Duracao;Evento_Perda_Direito;Consequencia_Perda_Direito
64.904.295/0001-03;2023-02-28;6;128875;CAMIL ALIMENTOS S.A.;Marcas;KI-CÃO;Vigente até 2023;São os mesmos eventos descritos acima.;São as mesmas consequências descritas acima.
64.904.295/0001-03;2023-02-28;6;128875;CAMIL ALIMENTOS S.A.;Marcas;MAIS SABOROSO;Vigente até 2032;São os mesmos eventos descritos acima.;São as mesmas consequências descritas acima.
64.904.295/0001-03;2023-02-28;6;128875;CAMIL ALIMENTOS S.A.;Marcas;MOMIJI;Vigente até 2027;São os mesmos eventos descritos acima.;São as mesmas consequências descritas acima.
64.904.295/0001-03;2023-02-28;6;128875;CAMIL ALIMENTOS S.A.;Marcas;MUITOBOM;Vigente até 2028;São os mesmos eventos descritos acima.;São as mesmas consequências descritas acima.
64.904.295/0001-03;2023-02-28;6;128875;CAMIL ALIMENTOS S.A.;Marcas;NEOSUGAR;Vigente até 2027;São os mesmos eventos descritos acima.;São as mesmas consequências descritas acima.
64.904.295/0001-03;2023-02-28;6;128875;CAMIL ALIMENTOS S.A.;Marcas;OMIAGUI;Vigente até 2027;São os mesmos eventos descritos acima.;São as mesmas consequências descritas acima.
64.904.295/0001-03;2023-02-28;6;128875;CAMIL ALIMENTOS S.A.;Marcas;PAI JOAO;Vigente até 2027;São os mesmos eventos descritos acima.;São as mesmas consequências descritas acima.
64.904.295/0001-03;2023-02-28;6;128875;CAMIL ALIMENTOS S.A.;Marcas;POP;Vigente até 2027;São os mesmos eventos descritos acima.;São as mesmas consequências descritas acima.
64.904.295/0001-03;2023-02-28;6;128875;CAMIL ALIMENTOS S.A.;Marcas;PRINCIPE;Vigente até 2028;São os mesmos eventos descritos acima.;São as mesmas consequências descritas acima.
64.904.295/0001-03;2023-02-28;6;128875;CAMIL ALIMENTOS S.A.;Marcas;SOLTY;Vigente até 2023;São os mesmos eventos descritos acima.;São as mesmas consequências descritas acima.
64.904.295/0001-03;2023-02-28;6;128875;CAMIL ALIMENTOS S.A.;Marcas;UMPORUM;Vigente até 2023;São os mesmos eventos descritos acima.;São as mesmas consequências descritas acima.
64.904.295/0001-03;2023-02-28;6;128875;CAMIL ALIMENTOS S.A.;Marcas;UNIÃO;Vigente até 2029;São os mesmos eventos descritos acima.;São as mesmas consequências descritas acima.
64.904.295/0001-03;2023-02-28;6;128875;CAMIL ALIMENTOS S.A.;Marcas;BARRA;Vigente até 2029;São os mesmos eventos descritos acima.;São as mesmas consequências descritas acima.
64.904.295/0001-03;2023-02-28;6;128875;CAMIL ALIMENTOS S.A.;Marcas;CAMIL;Vigente até 2028;São os mesmos eventos descritos acima.;São as mesmas consequências descritas acima.
64.904.295/0001-03;2023-02-28;6;128875;CAMIL ALIMENTOS S.A.;Marcas;ARUBA;Vigente até 2024;Uruguai: Registros valem por decênio no país.;São as mesmas consequências descritas acima, seguindo especificidades do país.
64.904.295/0001-03;2023-02-28;6;128875;CAMIL ALIMENTOS S.A.;Marcas;SAMAN;Vigente até 2022;Uruguai: Registros valem por decênio no país.;São as mesmas consequências descritas acima, seguindo especificidades do país.
64.904.295/0001-03;2023-02-28;6;128875;CAMIL ALIMENTOS S.A.;Marcas;BARRINHA;Vigente até 2027;São os mesmos eventos descritos acima.;São as mesmas consequências descritas acima.
64.904.295/0001-03;2023-02-28;6;128875;CAMIL ALIMENTOS S.A.;Marcas;BIO DOCE;Vigente até 2022;São os mesmos eventos descritos acima.;São as mesmas consequências descritas acima.
64.904.295/0001-03;2023-02-28;6;128875;CAMIL ALIMENTOS S.A.;Marcas;BIOÇUCAR;Vigente até 2022;São os mesmos eventos descritos acima.;São as mesmas consequências descritas acima.
64.904.295/0001-03;2023-02-28;6;128875;CAMIL ALIMENTOS S.A.;Marcas;BOA AÇÃO;Vigente até 2029;São os mesmos eventos descritos acima.;São as mesmas consequências descritas acima.
64.904.295/0001-03;2023-02-28;6;128875;CAMIL ALIMENTOS S.A.;Marcas;COSTA BRAVA;Vigente até 2031;São os mesmos eventos descritos acima.;São as mesmas consequências descritas acima.
64.904.295/0001-03;2023-02-28;6;128875;CAMIL ALIMENTOS S.A.;Marcas;CRISTALBELLO;Vigente até 2024;São os mesmos eventos descritos acima.;São as mesmas consequências descritas acima.
64.904.295/0001-03;2023-02-28;6;128875;CAMIL ALIMENTOS S.A.;Marcas;CRISTALÇUCAR;Vigente até 2025;São os mesmos eventos descritos acima.;São as mesmas consequências descritas acima.
64.904.295/0001-03;2023-02-28;6;128875;CAMIL ALIMENTOS S.A.;Marcas;DA BARRA;Vigente até 2029;São os mesmos eventos descritos acima.;São as mesmas consequências descritas acima.
64.904.295/0001-03;2023-02-28;6;128875;CAMIL ALIMENTOS S.A.;Marcas;DIAÇUCAR;Vigente até 2026;São os mesmos eventos descritos acima.;São as mesmas consequências descritas acima.
64.904.295/0001-03;2023-02-28;6;128875;CAMIL ALIMENTOS S.A.;Marcas;DOCELAR;Vigente até 2030;São os mesmos eventos descritos acima.;São as mesmas consequências descritas acima.
64.904.295/0001-03;2023-02-28;6;128875;CAMIL ALIMENTOS S.A.;Marcas;DOÇUCAR;Vigente até 2030;São os mesmos eventos descritos acima.;São as mesmas consequências descritas acima.
64.904.295/0001-03;2023-02-28;6;128875;CAMIL ALIMENTOS S.A.;Marcas;ECOLINEA;Vigente até 2028;São os mesmos eventos descritos acima.;São as mesmas consequências descritas acima.
64.904.295/0001-03;2023-02-28;6;128875;CAMIL ALIMENTOS S.A.;Marcas;GLAÇUCAR;Vigente até 2028;São os mesmos eventos descritos acima.;São as mesmas consequências descritas acima.
64.904.295/0001-03;2023-02-28;6;128875;CAMIL ALIMENTOS S.A.;Marcas;MUNDO ORGÂNICO;Vigente até 2027;São os mesmos eventos descritos acima.;São as mesmas consequências descritas acima.
64.904.295/0001-03;2023-02-28;6;128875;CAMIL ALIMENTOS S.A.;Marcas;NEVE;Vigente até 2028;São os mesmos eventos descritos acima.;São as mesmas consequências descritas acima.
64.904.295/0001-03;2023-02-28;6;128875;CAMIL ALIMENTOS S.A.;Marcas;NEWSUGAR;Vigente até 2023;São os mesmos eventos descritos acima.;São as mesmas consequências descritas acima.
64.904.295/0001-03;2023-02-28;6;128875;CAMIL ALIMENTOS S.A.;Marcas;BUTUI;Vigente até 2029;São os mesmos eventos descritos acima.;São as mesmas consequências descritas acima.
64.904.295/0001-03;2023-02-28;6;128875;CAMIL ALIMENTOS S.A.;Marcas;NAMORADO;Vigente até 2026;São os mesmos eventos descritos acima.;São as mesmas consequências descritas acima.
64.904.295/0001-03;2023-02-28;6;128875;CAMIL ALIMENTOS S.A.;Marcas;REALSUGAR;Vigente até 2025;São os mesmos eventos descritos acima.;São as mesmas consequências descritas acima.
64.904.295/0001-03;2023-02-28;6;128875;CAMIL ALIMENTOS S.A.;Marcas;SUCROSE;Vigente até 2027;São os mesmos eventos descritos acima.;São as mesmas consequências descritas acima.
64.904.295/0001-03;2023-02-28;6;128875;CAMIL ALIMENTOS S.A.;Marcas;UNIÃO;Vigente até 2029;São os mesmos eventos descritos acima.;São as mesmas consequências descritas acima.
64.904.295/0001-03;2023-02-28;6;128875;CAMIL ALIMENTOS S.A.;Marcas;UNICO;Vigente até 2029;São os mesmos eventos descritos acima.;São as mesmas consequências descritas acima.
64.904.295/0001-03;2023-02-28;6;128875;CAMIL ALIMENTOS S.A.;Marcas;ALCYON;Vigente até 2028;Os Pedidos de registro ainda não concedidos pelo INPI podem ser indeferidos, em razão de oposição de terceiros e, quando deferidos, em razão do não pagamento da taxa final, pelo seu titular. Podem causar a perda dos direitos relativos ao registro já concedido: (i) a expiração do prazo de vigência, sem o pagamento das taxas de renovação (ii) renúncia total ou parcial do direito pelo titular (iii) transferência da marca se realizada em desacordo com o artigo 135 da Lei nº 9.279/96 (iv) caducidade do registro decorrente da não utilização injustificada da marca e/ou da utilização da marca com modificação significativa que implique alteração de seu caráter distintivo original, de acordo com o certificado de registro, por período igual ou superior a 5 anos, contados da data da concessão e(v) declaração de nulidade do registro, obtido por terceiro em processo administrativo. Judicialmente, terceiros podem alegar a violação de direitos de propriedade intelectual e podem obter êxito.;Não há como quantificar o impacto. A perda dos direitos sobre as marcas implica a impossibilidade de impedir terceiros de utilizar marcas idênticas ou semelhantes para assinalar, inclusive, serviços ou produtos concorrentes, uma vez que o titular deixa de deter o direito de uso exclusivo sobre o sinal. Existe ainda, a possibilidade do titular sofrer demandas judiciais na esfera penal e cível, por uso indevido em caso de violação de direitos de terceiros podendo resultar na impossibilidade de utilizar as marcas na condução de suas atividades. A perda de uma marca poderia, também, resultar em prejuízos, tendo em vista a perda do investimento feito em tal marca para posicioná-la de forma satisfatória no mercado.
64.904.295/0001-03;2023-02-28;6;128875;CAMIL ALIMENTOS S.A.;Marcas;COQUEIRO;Vigente até 2028;São os mesmos eventos descritos acima.;São as mesmas consequências descritas acima.
64.904.295/0001-03;2023-02-28;6;128875;CAMIL ALIMENTOS S.A.;Marcas;DOLPHIN SAFE;Vigente até 2028;São os mesmos eventos descritos acima.;São as mesmas consequências descritas acima.
64.904.295/0001-03;2023-02-28;6;128875;CAMIL ALIMENTOS S.A.;Marcas;FEMEPE;Vigente até 2023;São os mesmos eventos descritos acima.;São as mesmas consequências descritas acima.
64.904.295/0001-03;2023-02-28;6;128875;CAMIL ALIMENTOS S.A.;Marcas;NAVEGANTES;Vigente até 2022;São os mesmos eventos descritos acima.;São as mesmas consequências descritas acima.
64.904.295/0001-03;2023-02-28;6;128875;CAMIL ALIMENTOS S.A.;Marcas;PESCADOR;Vigente até 2029;São os mesmos eventos descritos acima.;São as mesmas consequências descritas acima.
64.904.295/0001-03;2023-02-28;6;128875;CAMIL ALIMENTOS S.A.;Marcas;TUCAPEL;De acordo com as leis do país;Chile: uma vez concedidos, registros de marca não tem vencimento.;São as mesmas consequências descritas acima, seguindo especificidades do país.
64.904.295/0001-03;2023-02-28;6;128875;CAMIL ALIMENTOS S.A.;Marcas;BANQUETE;De acordo com as leis do país;Chile: uma vez concedidos, registros de marca não tem vencimento.;São as mesmas consequências descritas acima, seguindo especificidades do país.
64.904.295/0001-03;2023-02-28;6;128875;CAMIL ALIMENTOS S.A.;Marcas;SELECTA;De acordo com as leis do país;Chile: uma vez concedidos, registros de marca não tem vencimento.;São as mesmas consequências descritas acima, seguindo especificidades do país.
64.904.295/0001-03;2023-02-28;6;128875;CAMIL ALIMENTOS S.A.;Marcas;LOS CHINOS;De acordo com as leis do país;Chile: uma vez concedidos, registros de marca não tem vencimento;São as mesmas consequências descritas acima, seguindo especificidades do país.
64.904.295/0001-03;2023-02-28;6;128875;CAMIL ALIMENTOS S.A.;Marcas;SAMAN;Vigente até 2027;São os mesmos eventos descritos acima.;São as mesmas consequências descritas acima.
64.904.295/0001-03;2023-02-28;6;128875;CAMIL ALIMENTOS S.A.;Marcas;COSTEÑO;Vigente até 2022;Peru: Registros valem por decênio no país.;São as mesmas consequências descritas acima, seguindo especificidades do país.
64.904.295/0001-03;2023-02-28;6;128875;CAMIL ALIMENTOS S.A.;Marcas;PAISANA;Vigente até 2027;Peru: Registros valem por decênio no país.;São as mesmas consequências descritas acima, seguindo especificidades do país.
